Time,SentenceId,GazeX,GazeY,GazeNearestKey,TouchOn,TouchX,TouchY,CenterGridX,CenterGridY,CenterKeyLabel,SelectedKeyLabel,CharacterToBeTyped,TypeFlag,CharacterTyped,InBreak,ThreeByThreeDisplayed,CorrectKeyInThreeByThree
0.710,20,519.91,592.31,e,0,0.00,0.00,0.00,0.00,,,w,0,,0,0,0
0.724,20,530.13,586.70,e,0,0.00,0.00,0.00,0.00,,,w,0,,0,0,0
0.737,20,547.45,577.16,e,0,0.00,0.00,0.00,0.00,,,w,0,,0,0,0
0.749,20,556.09,572.41,d,0,0.00,0.00,0.00,0.00,,,w,0,,0,0,0
0.763,20,558.40,571.14,d,0,0.00,0.00,0.00,0.00,,,w,0,,0,0,0
0.774,20,559.38,570.60,d,0,0.00,0.00,0.00,0.00,,,w,0,,0,0,0
0.787,20,584.46,565.47,d,1,274.00,669.00,0.00,0.00,,,w,0,,0,0,0
0.802,20,606.35,561.05,d,1,274.00,669.00,0.00,0.00,,,w,0,,0,0,0
0.814,20,612.21,559.86,d,1,274.00,669.00,0.00,0.00,,,w,0,,0,0,0
0.830,20,613.28,559.65,d,1,274.00,669.00,0.00,0.00,,,w,1,w,0,0,0
0.844,20,645.74,556.03,f,0,0.00,0.00,0.00,0.00,,,h,0,,0,0,0
0.856,20,668.83,553.54,f,0,0.00,0.00,0.00,0.00,,,h,0,,0,0,0
0.868,20,678.57,552.50,f,0,0.00,0.00,0.00,0.00,,,h,0,,0,0,0
0.881,20,682.68,552.05,f,0,0.00,0.00,0.00,0.00,,,h,0,,0,0,0
0.896,20,684.73,551.83,f,0,0.00,0.00,0.00,0.00,,,h,0,,0,0,0
0.909,20,762.60,515.23,f,0,0.00,0.00,0.00,0.00,,,h,0,,0,0,0
0.921,20,795.44,499.79,f,0,0.00,0.00,0.00,0.00,,,h,0,,0,0,0
0.934,20,809.30,493.27,f,0,0.00,0.00,0.00,0.00,,,h,0,,0,0,0
0.945,20,815.15,490.52,g,0,0.00,0.00,0.00,0.00,,,h,0,,0,0,0
0.957,20,858.39,472.79,g,0,0.00,0.00,0.00,0.00,,,h,0,,0,0,0
0.970,20,930.16,443.56,g,0,0.00,0.00,0.00,0.00,,,h,0,,0,0,0
0.985,20,965.96,428.97,g,0,0.00,0.00,0.00,0.00,,,h,0,,0,0,0
0.998,20,975.54,425.07,g,0,0.00,0.00,0.00,0.00,,,h,0,,0,0,0
1.009,20,979.58,423.42,g,0,0.00,0.00,0.00,0.00,,,h,0,,0,0,0
1.022,20,981.28,422.73,g,0,0.00,0.00,0.00,0.00,,,h,0,,0,0,0
1.035,20,982.00,422.43,g,0,0.00,0.00,0.00,0.00,,,h,0,,0,0,0
1.048,20,1076.68,363.79,b,0,0.00,0.00,0.00,0.00,,,h,0,,0,0,0
1.062,20,1159.78,312.29,n,0,0.00,0.00,0.00,0.00,,,h,0,,0,0,0
1.076,20,1186.07,296.00,n,0,0.00,0.00,0.00,0.00,,,h,0,,0,0,0
1.089,20,1193.10,291.64,n,0,0.00,0.00,0.00,0.00,,,h,0,,0,0,0
1.103,20,1196.61,289.47,n,0,0.00,0.00,0.00,0.00,,,h,0,,0,0,0
1.115,20,1252.60,214.78,n,0,0.00,0.00,0.00,0.00,,,h,0,,0,0,0
1.129,20,1280.52,177.52,n,0,0.00,0.00,0.00,0.00,,,h,0,,0,0,0
1.141,20,1287.99,167.55,,0,0.00,0.00,0.00,0.00,,,h,0,,0,0,0
1.154,20,1291.72,162.58,,0,0.00,0.00,0.00,0.00,,,h,0,,0,0,0
1.166,20,1324.89,90.79,,0,0.00,0.00,0.00,0.00,,,h,0,,0,0,0
1.178,20,1338.89,60.51,,0,0.00,0.00,0.00,0.00,,,h,0,,0,0,0
1.192,20,1345.87,45.40,,0,0.00,0.00,0.00,0.00,,,h,0,,0,0,0
1.206,20,1348.08,40.62,,0,0.00,0.00,0.00,0.00,,,h,0,,0,0,0
1.221,20,1352.62,29.51,,0,0.00,0.00,0.00,0.00,,,h,0,,0,0,0
1.234,20,1360.73,9.34,,0,0.00,0.00,0.00,0.00,,,h,0,,0,0,0
1.246,20,1362.89,3.94,,0,0.00,0.00,0.00,0.00,,,h,0,,0,0,0
1.259,20,1363.81,1.66,,1,1075.00,495.00,0.00,0.00,,,h,0,,0,0,0
1.271,20,1364.20,0.70,,1,1075.00,495.00,0.00,0.00,,,h,0,,0,0,0
1.284,20,1364.36,0.30,,1,1075.00,495.00,0.00,0.00,,,h,0,,0,0,0
1.299,20,1364.44,0.09,,1,1075.00,495.00,0.00,0.00,,,h,0,,0,0,0
1.312,20,1341.49,0.04,,1,1075.00,495.00,0.00,0.00,,,h,0,,0,0,0
1.323,20,1331.80,0.02,,1,1074.00,495.00,0.00,0.00,,,h,0,,0,0,0
1.336,20,1327.72,0.01,,1,1074.00,495.00,0.00,0.00,,,h,0,,0,0,0
1.350,20,1327.72,0.01,,1,1074.00,495.00,0.00,0.00,,,h,1,h,0,0,0
1.365,20,1301.01,0.00,,0,0.00,0.00,0.00,0.00,,,a,0,,0,0,0
1.376,20,1290.05,0.00,,0,0.00,0.00,0.00,0.00,,,a,0,,0,0,0
1.392,20,1284.59,0.00,,0,0.00,0.00,0.00,0.00,,,a,0,,0,0,0
1.405,20,1283.13,0.00,,0,0.00,0.00,0.00,0.00,,,a,0,,0,0,0
1.420,20,1282.40,0.00,,0,0.00,0.00,0.00,0.00,,,a,0,,0,0,0
1.431,20,1231.36,0.00,,0,0.00,0.00,0.00,0.00,,,a,0,,0,0,0
1.445,20,1205.90,0.00,,0,0.00,0.00,0.00,0.00,,,a,0,,0,0,0
1.459,20,1197.85,0.00,,0,0.00,0.00,0.00,0.00,,,a,0,,0,0,0
1.473,20,1195.30,0.00,,0,0.00,0.00,0.00,0.00,,,a,0,,0,0,0
1.486,20,1095.31,0.00,,0,0.00,0.00,0.00,0.00,,,a,0,,0,0,0
1.499,20,1007.70,0.00,,0,0.00,0.00,0.00,0.00,,,a,0,,0,0,0
1.511,20,984.25,0.00,,0,0.00,0.00,0.00,0.00,,,a,0,,0,0,0
1.523,20,974.36,0.00,,0,0.00,0.00,0.00,0.00,,,a,0,,0,0,0
1.535,20,891.16,0.00,,0,0.00,0.00,0.00,0.00,,,a,0,,0,0,0
1.549,20,727.02,0.00,,0,0.00,0.00,0.00,0.00,,,a,0,,0,0,0
1.563,20,675.09,0.00,,0,0.00,0.00,0.00,0.00,,,a,0,,0,0,0
1.576,20,661.19,0.00,,0,0.00,0.00,0.00,0.00,,,a,0,,0,0,0
1.589,20,654.26,0.00,,0,0.00,0.00,0.00,0.00,,,a,0,,0,0,0
1.601,20,494.43,0.00,,0,0.00,0.00,0.00,0.00,,,a,0,,0,0,0
1.614,20,414.70,0.00,,0,0.00,0.00,0.00,0.00,,,a,0,,0,0,0
1.627,20,393.36,0.00,,0,0.00,0.00,0.00,0.00,,,a,0,,0,0,0
1.640,20,382.72,0.00,,0,0.00,0.00,0.00,0.00,,,a,0,,0,0,0
1.656,20,328.33,0.00,,0,0.00,0.00,0.00,0.00,,,a,0,,0,0,0
1.668,20,282.42,0.00,,0,0.00,0.00,0.00,0.00,,,a,0,,0,0,0
1.683,20,267.90,0.00,,0,0.00,0.00,0.00,0.00,,,a,0,,0,0,0
1.696,20,264.01,0.00,,0,0.00,0.00,0.00,0.00,,,a,0,,0,0,0
1.710,20,274.59,8.00,,0,0.00,0.00,0.00,0.00,,,a,0,,0,0,0
1.723,20,295.77,21.88,,0,0.00,0.00,0.00,0.00,,,a,0,,0,0,0
1.736,20,304.71,27.74,,1,161.00,472.00,0.00,0.00,,,a,0,,0,0,0
1.748,20,308.48,30.21,,1,161.00,472.00,0.00,0.00,,,a,0,,0,0,0
1.760,20,360.36,44.76,,1,161.00,472.00,0.00,0.00,,,a,0,,0,0,0
1.774,20,448.26,68.62,,1,161.00,472.00,0.00,0.00,,,a,0,,0,0,0
1.786,20,485.34,78.69,,1,166.00,471.00,0.00,0.00,,,a,0,,0,0,0
1.799,20,500.99,82.94,,1,170.00,471.00,0.00,0.00,,,a,0,,0,0,0
1.814,20,503.84,83.71,,1,170.00,471.00,0.00,0.00,,,a,1,a,0,0,0
1.828,20,687.47,153.27,,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.842,20,745.57,175.28,c,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.854,20,761.11,181.17,c,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.866,20,767.67,183.66,v,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.878,20,770.44,184.70,v,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.891,20,771.61,185.15,v,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.902,20,837.39,240.67,v,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.913,20,950.84,336.72,v,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.925,20,998.70,377.24,g,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.938,20,1018.89,394.33,h,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.952,20,1028.96,402.86,h,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.965,20,1069.40,449.27,h,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.977,20,1098.60,483.03,h,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.992,20,1113.16,499.87,h,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
2.005,20,1117.06,504.38,h,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
2.020,20,1125.77,500.56,h,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
2.033,20,1132.33,495.95,h,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
2.044,20,1134.09,494.71,h,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
2.056,20,1134.83,494.19,h,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
2.070,20,1135.20,493.93,h,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
2.083,20,1135.30,493.86,h,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
2.097,20,1135.35,493.83,h,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
2.108,20,1116.14,441.06,h,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
2.120,20,1101.86,401.84,h,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
2.134,20,1094.74,382.27,h,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
2.146,20,1092.83,377.04,h,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
2.159,20,1091.88,374.43,h,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
2.173,20,1070.91,353.09,b,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
2.185,20,1062.06,344.09,b,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
2.198,20,1058.33,340.30,b,1,877.00,689.00,0.00,0.00,,,t,0,,0,0,0
2.209,20,1056.75,338.69,b,1,877.00,689.00,0.00,0.00,,,t,0,,0,0,0
2.223,20,1044.71,329.44,b,1,877.00,689.00,0.00,0.00,,,t,0,,0,0,0
2.238,20,1034.38,321.56,b,1,875.00,690.00,0.00,0.00,,,t,0,,0,0,0
2.250,20,1031.62,319.45,b,1,873.00,690.00,0.00,0.00,,,t,0,,0,0,0
2.262,20,1030.45,318.56,b,1,871.00,690.00,0.00,0.00,,,t,0,,0,0,0
2.278,20,1030.45,318.56,b,1,871.00,690.00,0.00,0.00,,,t,1,t,0,0,0
2.291,20,938.60,286.67,v,0,0.00,0.00,0.00,0.00,,,s,0,,0,0,0
2.303,20,914.02,278.14,v,0,0.00,0.00,0.00,0.00,,,s,0,,0,0,0
2.315,20,903.65,274.54,v,0,0.00,0.00,0.00,0.00,,,s,0,,0,0,0
2.329,20,898.48,272.74,v,0,0.00,0.00,0.00,0.00,,,s,0,,0,0,0
2.341,20,897.09,272.26,v,0,0.00,0.00,0.00,0.00,,,s,0,,0,0,0
2.354,20,896.40,272.02,v,0,0.00,0.00,0.00,0.00,,,s,0,,0,0,0
2.367,20,701.56,207.11,c,0,0.00,0.00,0.00,0.00,,,s,0,,0,0,0
2.381,20,604.37,174.73,c,0,0.00,0.00,0.00,0.00,,,s,0,,0,0,0
2.394,20,578.37,166.06,,0,0.00,0.00,0.00,0.00,,,s,0,,0,0,0
2.405,20,567.39,162.41,,0,0.00,0.00,0.00,0.00,,,s,0,,0,0,0
2.421,20,514.20,170.96,x,0,0.00,0.00,0.00,0.00,,,s,0,,0,0,0
2.434,20,470.53,179.51,x,0,0.00,0.00,0.00,0.00,,,s,0,,0,0,0
2.449,20,456.71,182.21,x,0,0.00,0.00,0.00,0.00,,,s,0,,0,0,0
2.463,20,452.34,183.06,x,0,0.00,0.00,0.00,0.00,,,s,0,,0,0,0
2.477,20,450.96,183.33,x,0,0.00,0.00,0.00,0.00,,,s,0,,0,0,0
2.490,20,438.09,245.17,x,0,0.00,0.00,0.00,0.00,,,s,0,,0,0,0
2.503,20,431.67,276.02,x,0,0.00,0.00,0.00,0.00,,,s,0,,0,0,0
2.515,20,429.96,284.27,x,0,0.00,0.00,0.00,0.00,,,s,0,,0,0,0
2.529,20,429.10,288.39,x,0,0.00,0.00,0.00,0.00,,,s,0,,0,0,0
2.542,20,438.75,306.41,x,0,0.00,0.00,0.00,0.00,,,s,0,,0,0,0
2.554,20,445.99,319.45,x,0,0.00,0.00,0.00,0.00,,,s,0,,0,0,0
2.566,20,449.05,324.95,x,0,0.00,0.00,0.00,0.00,,,s,0,,0,0,0
2.578,20,450.34,327.27,x,0,0.00,0.00,0.00,0.00,,,s,0,,0,0,0
2.593,20,469.63,342.95,x,0,0.00,0.00,0.00,0.00,,,s,0,,0,0,0
2.607,20,508.06,373.10,x,0,0.00,0.00,0.00,0.00,,,s,0,,0,0,0
2.622,20,530.40,396.42,d,0,0.00,0.00,0.00,0.00,,,s,0,,0,0,0
2.636,20,555.11,427.69,d,0,0.00,0.00,0.00,0.00,,,s,0,,0,0,0
2.650,20,562.93,437.58,d,0,0.00,0.00,0.00,0.00,,,s,0,,0,0,0
2.662,20,565.02,440.23,d,0,0.00,0.00,0.00,0.00,,,s,0,,0,0,0
2.676,20,587.07,475.09,d,0,0.00,0.00,0.00,0.00,,,s,0,,0,0,0
2.689,20,623.79,533.62,f,0,0.00,0.00,0.00,0.00,,,s,0,,0,0,0
2.701,20,639.28,558.32,f,1,321.00,477.00,0.00,0.00,,,s,0,,0,0,0
2.713,20,645.81,568.73,f,1,321.00,477.00,0.00,0.00,,,s,0,,0,0,0
2.725,20,648.57,573.13,f,1,321.00,477.00,0.00,0.00,,,s,0,,0,0,0
2.738,20,649.73,574.98,f,1,321.00,477.00,0.00,0.00,,,s,0,,0,0,0
2.753,20,649.94,575.32,f,1,321.00,477.00,0.00,0.00,,,s,1,s,0,0,0
2.768,20,710.50,614.80,r,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
2.781,20,735.99,631.35,r,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
2.794,20,746.74,638.33,r,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
2.807,20,751.27,641.27,r,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
2.820,20,753.53,642.74,r,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
2.832,20,781.95,650.17,t,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
2.846,20,796.12,653.87,t,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
2.858,20,799.92,654.87,t,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
2.871,20,801.81,655.36,t,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
2.885,20,812.99,668.27,t,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
2.899,20,822.62,679.57,t,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
2.910,20,825.20,682.60,t,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
2.922,20,826.29,683.87,t,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
2.933,20,826.75,684.41,t,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
2.947,20,832.56,694.91,t,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
2.959,20,835.01,699.35,t,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
2.974,20,836.04,701.21,t,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
2.988,20,836.56,702.15,t,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
3.000,20,842.68,663.27,t,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
3.011,20,847.19,634.30,t,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
3.026,20,849.44,619.84,t,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
3.039,20,850.15,615.27,t,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
3.055,20,874.61,456.31,g,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
3.066,20,884.89,389.48,g,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
3.078,20,889.23,361.28,v,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
3.091,20,891.06,349.39,v,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
3.105,20,900.24,258.28,v,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
3.117,20,914.84,108.96,,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
3.131,20,922.12,34.48,,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
3.143,20,924.07,14.54,,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
3.157,20,925.04,4.60,,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
3.170,20,922.83,1.94,,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
3.183,20,920.79,0.61,,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
3.195,20,920.24,0.26,,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
3.207,20,920.01,0.11,,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
3.222,20,919.90,0.03,,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
3.236,20,919.86,0.01,,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
3.251,20,944.75,0.00,,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
3.265,20,966.63,0.00,,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
3.278,20,972.49,0.00,,1,934.00,67.00,0.00,0.00,,, ,0,,0,0,0
3.291,20,974.96,0.00,,1,934.00,67.00,0.00,0.00,,, ,0,,0,0,0
3.307,20,1009.98,0.00,,1,934.00,67.00,0.00,0.00,,, ,0,,0,0,0
3.329,20,1029.24,0.00,,1,934.00,67.00,0.00,0.00,,, ,1, ,0,0,0
3.343,20,1046.16,0.00,,0,0.00,0.00,0.00,0.00,,,g,0,,0,0,0
3.354,20,1050.69,0.00,,0,0.00,0.00,0.00,0.00,,,g,0,,0,0,0
3.369,20,1052.60,0.00,,0,0.00,0.00,0.00,0.00,,,g,0,,0,0,0
3.382,20,1053.55,0.00,,0,0.00,0.00,0.00,0.00,,,g,0,,0,0,0
3.394,20,1086.34,0.00,,0,0.00,0.00,0.00,0.00,,,g,0,,0,0,0
3.405,20,1110.64,0.00,,0,0.00,0.00,0.00,0.00,,,g,0,,0,0,0
3.418,20,1120.88,0.00,,0,0.00,0.00,0.00,0.00,,,g,0,,0,0,0
3.430,20,1125.21,0.00,,0,0.00,0.00,0.00,0.00,,,g,0,,0,0,0
3.446,20,1132.24,0.00,,0,0.00,0.00,0.00,0.00,,,g,0,,0,0,0
3.457,20,1136.44,0.00,,0,0.00,0.00,0.00,0.00,,,g,0,,0,0,0
3.468,20,1138.22,0.00,,0,0.00,0.00,0.00,0.00,,,g,0,,0,0,0
3.481,20,1138.96,0.00,,0,0.00,0.00,0.00,0.00,,,g,0,,0,0,0
3.495,20,1139.34,0.00,,0,0.00,0.00,0.00,0.00,,,g,0,,0,0,0
3.508,20,1138.28,0.00,,0,0.00,0.00,0.00,0.00,,,g,0,,0,0,0
3.522,20,1137.75,0.00,,0,0.00,0.00,0.00,0.00,,,g,0,,0,0,0
3.534,20,1137.60,0.00,,0,0.00,0.00,0.00,0.00,,,g,0,,0,0,0
3.548,20,1137.53,0.00,,0,0.00,0.00,0.00,0.00,,,g,0,,0,0,0
3.561,20,1138.74,0.00,,0,0.00,0.00,0.00,0.00,,,g,0,,0,0,0
3.574,20,1139.64,0.00,,0,0.00,0.00,0.00,0.00,,,g,0,,0,0,0
3.585,20,1140.02,0.00,,0,0.00,0.00,0.00,0.00,,,g,0,,0,0,0
3.597,20,1140.18,0.00,,0,0.00,0.00,0.00,0.00,,,g,0,,0,0,0
3.611,20,1137.48,0.00,,0,0.00,0.00,0.00,0.00,,,g,0,,0,0,0
3.623,20,1132.69,0.00,,0,0.00,0.00,0.00,0.00,,,g,0,,0,0,0
3.637,20,1130.30,0.00,,0,0.00,0.00,0.00,0.00,,,g,0,,0,0,0
3.651,20,1129.66,0.00,,1,893.00,505.00,0.00,0.00,,,g,0,,0,0,0
3.663,20,1129.39,0.00,,1,893.00,505.00,0.00,0.00,,,g,0,,0,0,0
3.677,20,1113.80,0.00,,1,893.00,505.00,0.00,0.00,,,g,0,,0,0,0
3.690,20,1107.22,0.00,,1,893.00,505.00,0.00,0.00,,,g,0,,0,0,0
3.701,20,1104.44,0.00,,1,894.00,504.00,0.00,0.00,,,g,0,,0,0,0
3.719,20,1103.94,0.00,,1,894.00,504.00,0.00,0.00,,,g,1,g,0,0,0
3.730,20,1102.90,0.00,,0,0.00,0.00,0.00,0.00,,,o,0,,0,0,0
3.741,20,1102.62,0.00,,0,0.00,0.00,0.00,0.00,,,o,0,,0,0,0
3.755,20,1200.48,0.00,,0,0.00,0.00,0.00,0.00,,,o,0,,0,0,0
3.769,20,1249.30,0.00,,0,0.00,0.00,0.00,0.00,,,o,0,,0,0,0
3.781,20,1262.36,0.00,,0,0.00,0.00,0.00,0.00,,,o,0,,0,0,0
3.793,20,1267.88,0.00,,0,0.00,0.00,0.00,0.00,,,o,0,,0,0,0
