Time,SentenceId,GazeX,GazeY,GazeNearestKey,TouchOn,TouchX,TouchY,CenterGridX,CenterGridY,CenterKeyLabel,SelectedKeyLabel,CharacterToBeTyped,TypeFlag,CharacterTyped,InBreak,ThreeByThreeDisplayed,CorrectKeyInThreeByThree
0.543,8,838.22,192.41,v,0,0.00,0.00,0.00,0.00,,,g,0,,0,0,0
0.556,8,838.46,193.60,v,0,0.00,0.00,0.00,0.00,,,g,0,,0,0,0
0.571,8,835.01,197.11,v,0,0.00,0.00,0.00,0.00,,,g,0,,0,0,0
0.584,8,828.90,202.54,v,0,0.00,0.00,0.00,0.00,,,g,0,,0,0,0
0.598,8,826.33,204.83,v,0,0.00,0.00,0.00,0.00,,,g,0,,0,0,0
0.611,8,825.50,205.56,v,0,0.00,0.00,0.00,0.00,,,g,0,,0,0,0
0.626,8,824.89,206.10,v,0,0.00,0.00,0.00,0.00,,,g,0,,0,0,0
0.640,8,804.71,246.00,v,0,0.00,0.00,0.00,0.00,,,g,0,,0,0,0
0.653,8,789.79,275.59,v,0,0.00,0.00,0.00,0.00,,,g,0,,0,0,0
0.667,8,783.50,288.07,v,0,0.00,0.00,0.00,0.00,,,g,0,,0,0,0
0.680,8,780.84,293.34,v,0,0.00,0.00,0.00,0.00,,,g,0,,0,0,0
0.692,8,779.72,295.56,v,0,0.00,0.00,0.00,0.00,,,g,0,,0,0,0
0.706,8,761.74,393.70,f,0,0.00,0.00,0.00,0.00,,,g,0,,0,0,0
0.720,8,748.53,466.35,f,0,0.00,0.00,0.00,0.00,,,g,0,,0,0,0
0.732,8,742.95,496.99,f,0,0.00,0.00,0.00,0.00,,,g,0,,0,0,0
0.747,8,740.60,509.92,f,0,0.00,0.00,0.00,0.00,,,g,0,,0,0,0
0.759,8,739.61,515.38,f,0,0.00,0.00,0.00,0.00,,,g,0,,0,0,0
0.772,8,726.11,592.07,r,0,0.00,0.00,0.00,0.00,,,g,0,,0,0,0
0.787,8,703.24,722.06,r,0,0.00,0.00,0.00,0.00,,,g,0,,0,0,0
0.800,8,693.59,776.90,r,0,0.00,0.00,0.00,0.00,,,g,0,,0,0,0
0.816,8,689.52,800.03,r,0,0.00,0.00,0.00,0.00,,,g,0,,0,0,0
0.828,8,687.80,809.79,r,0,0.00,0.00,0.00,0.00,,,g,0,,0,0,0
0.840,8,687.08,813.91,r,0,0.00,0.00,0.00,0.00,,,g,0,,0,0,0
0.854,8,663.28,893.97,r,0,0.00,0.00,0.00,0.00,,,g,0,,0,0,0
0.867,8,645.68,952.91,r,0,0.00,0.00,0.00,0.00,,,g,0,,0,0,0
0.880,8,638.26,977.78,r,0,0.00,0.00,0.00,0.00,,,g,0,,0,0,0
0.895,8,635.13,988.27,r,0,0.00,0.00,0.00,0.00,,,g,0,,0,0,0
0.908,8,633.80,992.70,r,0,0.00,0.00,0.00,0.00,,,g,0,,0,0,0
0.924,8,633.25,994.57,r,0,0.00,0.00,0.00,0.00,,,g,0,,0,0,0
0.937,8,633.01,995.35,r,0,0.00,0.00,0.00,0.00,,,g,0,,0,0,0
0.951,8,657.39,1000.97,r,0,0.00,0.00,0.00,0.00,,,g,0,,0,0,0
0.965,8,675.54,1005.03,r,0,0.00,0.00,0.00,0.00,,,g,0,,0,0,0
0.979,8,683.19,1006.75,r,0,0.00,0.00,0.00,0.00,,,g,0,,0,0,0
0.994,8,686.42,1007.47,r,0,0.00,0.00,0.00,0.00,,,g,0,,0,0,0
1.006,8,687.79,1007.78,r,0,0.00,0.00,0.00,0.00,,,g,0,,0,0,0
1.019,8,717.35,986.84,r,0,0.00,0.00,0.00,0.00,,,g,0,,0,0,0
1.032,8,755.59,959.22,r,0,0.00,0.00,0.00,0.00,,,g,0,,0,0,0
1.045,8,784.01,938.70,t,0,0.00,0.00,0.00,0.00,,,g,0,,0,0,0
1.059,8,796.00,930.04,t,0,0.00,0.00,0.00,0.00,,,g,0,,0,0,0
1.072,8,801.06,926.39,t,0,0.00,0.00,0.00,0.00,,,g,0,,0,0,0
1.085,8,832.56,887.34,t,0,0.00,0.00,0.00,0.00,,,g,0,,0,0,0
1.100,8,855.29,858.80,t,0,0.00,0.00,0.00,0.00,,,g,0,,0,0,0
1.117,8,864.88,846.77,t,0,0.00,0.00,0.00,0.00,,,g,0,,0,0,0
1.133,8,867.94,842.92,t,0,0.00,0.00,0.00,0.00,,,g,0,,0,0,0
1.151,8,869.66,840.76,t,1,881.00,462.00,0.00,0.00,,,g,0,,0,0,0
1.163,8,857.99,825.78,t,1,881.00,462.00,0.00,0.00,,,g,0,,0,0,0
1.176,8,851.43,817.35,t,1,881.00,462.00,0.00,0.00,,,g,0,,0,0,0
1.192,8,851.43,817.35,t,1,881.00,462.00,0.00,0.00,,,g,1,g,0,0,0
1.204,8,846.56,811.08,t,0,0.00,0.00,0.00,0.00,,,e,0,,0,0,0
1.215,8,845.00,809.08,t,0,0.00,0.00,0.00,0.00,,,e,0,,0,0,0
1.231,8,820.06,808.69,t,0,0.00,0.00,0.00,0.00,,,e,0,,0,0,0
1.244,8,787.99,809.02,t,0,0.00,0.00,0.00,0.00,,,e,0,,0,0,0
1.258,8,764.15,809.26,r,0,0.00,0.00,0.00,0.00,,,e,0,,0,0,0
1.274,8,754.09,809.37,r,0,0.00,0.00,0.00,0.00,,,e,0,,0,0,0
1.288,8,749.85,809.41,r,0,0.00,0.00,0.00,0.00,,,e,0,,0,0,0
1.303,8,748.06,809.43,r,0,0.00,0.00,0.00,0.00,,,e,0,,0,0,0
1.314,8,707.28,807.01,r,0,0.00,0.00,0.00,0.00,,,e,0,,0,0,0
1.328,8,676.98,805.21,r,0,0.00,0.00,0.00,0.00,,,e,0,,0,0,0
1.341,8,664.19,804.45,r,0,0.00,0.00,0.00,0.00,,,e,0,,0,0,0
1.354,8,658.80,804.13,r,0,0.00,0.00,0.00,0.00,,,e,0,,0,0,0
1.366,8,656.52,804.00,r,0,0.00,0.00,0.00,0.00,,,e,0,,0,0,0
1.379,8,655.56,803.94,r,0,0.00,0.00,0.00,0.00,,,e,0,,0,0,0
1.391,8,655.16,803.92,r,0,0.00,0.00,0.00,0.00,,,e,0,,0,0,0
1.407,8,602.39,768.25,r,0,0.00,0.00,0.00,0.00,,,e,0,,0,0,0
1.419,8,580.13,753.20,r,0,0.00,0.00,0.00,0.00,,,e,0,,0,0,0
1.436,8,570.74,746.85,e,0,0.00,0.00,0.00,0.00,,,e,0,,0,0,0
1.450,8,566.78,744.17,e,0,0.00,0.00,0.00,0.00,,,e,0,,0,0,0
1.462,8,565.10,743.04,e,0,0.00,0.00,0.00,0.00,,,e,0,,0,0,0
1.476,8,541.02,709.17,e,0,0.00,0.00,0.00,0.00,,,e,0,,0,0,0
1.490,8,523.34,684.14,e,0,0.00,0.00,0.00,0.00,,,e,0,,0,0,0
1.505,8,515.89,673.58,e,1,446.00,683.00,0.00,0.00,,,e,0,,0,0,0
1.517,8,513.51,670.21,e,1,446.00,683.00,0.00,0.00,,,e,0,,0,0,0
1.531,8,511.74,667.71,e,1,446.00,683.00,0.00,0.00,,,e,0,,0,0,0
1.542,8,533.14,660.81,e,1,447.00,683.00,0.00,0.00,,,e,0,,0,0,0
1.557,8,549.04,655.68,e,1,448.00,683.00,0.00,0.00,,,e,0,,0,0,0
1.570,8,549.04,655.68,e,1,448.00,683.00,0.00,0.00,,,e,1,e,0,0,0
1.582,8,555.75,653.52,e,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.595,8,558.58,652.61,e,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.607,8,611.09,660.43,r,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.619,8,640.63,664.83,r,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.632,8,662.58,668.10,r,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.646,8,671.84,669.48,r,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.659,8,675.75,670.06,r,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.673,8,703.32,683.52,r,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.688,8,748.97,706.54,r,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.701,8,768.23,716.25,t,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.715,8,776.36,720.35,t,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.726,8,778.95,721.66,t,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.740,8,780.88,722.63,t,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.754,8,834.17,754.94,t,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.767,8,856.65,768.57,t,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.779,8,866.14,774.32,t,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.795,8,879.52,784.97,t,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.808,8,893.12,796.54,t,1,868.00,646.00,0.00,0.00,,,t,0,,0,0,0
1.826,8,903.22,805.13,t,1,868.00,646.00,0.00,0.00,,,t,0,,0,0,0
1.841,8,907.48,808.76,t,1,868.00,646.00,0.00,0.00,,,t,0,,0,0,0
1.857,8,941.33,819.93,t,1,867.00,646.00,0.00,0.00,,,t,0,,0,0,0
1.871,8,965.92,827.74,y,1,866.00,646.00,0.00,0.00,,,t,0,,0,0,0
1.883,8,965.92,827.74,y,1,866.00,646.00,0.00,0.00,,,t,1,t,0,0,0
1.897,8,976.29,831.04,y,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
1.911,8,980.66,832.43,y,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
1.923,8,989.52,807.29,y,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
1.938,8,1003.49,763.24,y,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
1.949,8,1009.38,744.66,y,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
1.962,8,1011.87,736.82,y,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
1.976,8,1012.92,733.52,y,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
1.989,8,1013.36,732.12,y,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
2.005,8,994.20,574.82,g,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
2.018,8,986.11,508.46,g,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
2.032,8,982.70,480.46,g,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
2.047,8,981.26,468.65,g,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
2.061,8,967.07,409.92,g,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
2.076,8,943.24,314.58,v,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
2.088,8,933.20,274.37,v,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
2.107,8,928.96,257.40,v,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
2.119,8,927.17,250.24,v,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
2.134,8,914.55,192.62,v,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
2.147,8,905.42,150.76,,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
2.160,8,901.57,133.10,,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
2.175,8,899.94,125.65,,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
2.187,8,899.25,122.51,,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
2.204,8,895.46,51.68,,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
2.219,8,893.85,21.80,,1,816.00,77.00,0.00,0.00,,, ,0,,0,0,0
2.233,8,893.18,9.20,,1,816.00,77.00,0.00,0.00,,, ,0,,0,0,0
2.249,8,873.53,3.88,,1,816.00,77.00,0.00,0.00,,, ,0,,0,0,0
2.263,8,865.24,1.64,,1,816.00,77.00,0.00,0.00,,, ,0,,0,0,0
2.279,8,861.75,0.69,,1,812.00,77.00,0.00,0.00,,, ,0,,0,0,0
2.296,8,861.11,0.52,,1,812.00,77.00,0.00,0.00,,, ,1, ,0,0,0
2.314,8,859.80,0.16,,0,0.00,0.00,0.00,0.00,,,w,0,,0,0,0
2.327,8,816.07,49.27,,0,0.00,0.00,0.00,0.00,,,w,0,,0,0,0
2.341,8,783.56,85.76,,0,0.00,0.00,0.00,0.00,,,w,0,,0,0,0
2.356,8,769.85,101.16,,0,0.00,0.00,0.00,0.00,,,w,0,,0,0,0
2.369,8,764.06,107.66,,0,0.00,0.00,0.00,0.00,,,w,0,,0,0,0
2.382,8,761.62,110.40,,0,0.00,0.00,0.00,0.00,,,w,0,,0,0,0
2.395,8,760.59,111.55,,0,0.00,0.00,0.00,0.00,,,w,0,,0,0,0
2.410,8,685.02,267.90,c,0,0.00,0.00,0.00,0.00,,,w,0,,0,0,0
2.422,8,653.14,333.86,c,0,0.00,0.00,0.00,0.00,,,w,0,,0,0,0
2.438,8,639.69,361.68,c,0,0.00,0.00,0.00,0.00,,,w,0,,0,0,0
2.450,8,635.40,370.57,c,0,0.00,0.00,0.00,0.00,,,w,0,,0,0,0
2.463,8,632.21,377.17,f,0,0.00,0.00,0.00,0.00,,,w,0,,0,0,0
2.478,8,591.00,485.91,d,0,0.00,0.00,0.00,0.00,,,w,0,,0,0,0
2.490,8,560.81,565.85,d,0,0.00,0.00,0.00,0.00,,,w,0,,0,0,0
2.505,8,548.07,599.57,e,0,0.00,0.00,0.00,0.00,,,w,0,,0,0,0
2.518,8,542.70,613.80,e,0,0.00,0.00,0.00,0.00,,,w,0,,0,0,0
2.531,8,540.43,619.80,e,0,0.00,0.00,0.00,0.00,,,w,0,,0,0,0
2.545,8,500.18,725.77,e,0,0.00,0.00,0.00,0.00,,,w,0,,0,0,0
2.557,8,483.20,770.48,e,0,0.00,0.00,0.00,0.00,,,w,0,,0,0,0
2.571,8,476.04,789.34,e,0,0.00,0.00,0.00,0.00,,,w,0,,0,0,0
2.584,8,473.02,797.30,e,0,0.00,0.00,0.00,0.00,,,w,0,,0,0,0
2.597,8,471.74,800.65,e,0,0.00,0.00,0.00,0.00,,,w,0,,0,0,0
2.609,8,456.65,835.19,e,0,0.00,0.00,0.00,0.00,,,w,0,,0,0,0
2.621,8,445.43,860.87,e,0,0.00,0.00,0.00,0.00,,,w,0,,0,0,0
2.635,8,440.69,871.70,e,0,0.00,0.00,0.00,0.00,,,w,0,,0,0,0
2.647,8,439.18,875.16,e,1,275.00,666.00,0.00,0.00,,,w,0,,0,0,0
2.661,8,438.06,877.73,e,1,275.00,666.00,0.00,0.00,,,w,0,,0,0,0
2.674,8,437.58,878.81,e,1,275.00,666.00,0.00,0.00,,,w,0,,0,0,0
2.690,8,437.38,879.27,e,1,275.00,666.00,0.00,0.00,,,w,0,,0,0,0
2.705,8,467.75,888.93,e,1,275.00,666.00,0.00,0.00,,,w,0,,0,0,0
2.725,8,490.57,896.06,e,1,276.00,666.00,0.00,0.00,,,w,1,w,0,0,0
2.741,8,537.38,910.69,e,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
2.757,8,549.91,914.60,e,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
2.769,8,555.19,916.26,e,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
2.783,8,557.42,916.95,e,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
2.797,8,618.87,928.44,r,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
2.812,8,724.23,947.98,r,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
2.825,8,768.67,956.22,t,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
2.840,8,787.42,959.70,t,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
2.852,8,793.41,960.81,t,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
2.866,8,797.86,961.64,t,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
2.881,8,965.74,976.44,y,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
2.895,8,1036.56,982.68,y,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
2.909,8,1066.44,985.31,y,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
2.923,8,1079.05,986.42,y,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
2.937,8,1084.36,986.89,y,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
2.951,8,1235.38,981.48,u,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
2.964,8,1299.09,979.19,u,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
2.979,8,1325.97,978.23,u,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
2.992,8,1337.30,977.82,u,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
3.006,8,1342.09,977.65,u,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
3.017,8,1430.83,977.23,i,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
3.030,8,1496.79,976.91,i,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
3.041,8,1524.62,976.78,i,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
3.058,8,1536.36,976.72,i,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
3.073,8,1541.31,976.70,o,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
3.084,8,1543.40,976.69,o,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
3.100,8,1582.41,982.03,o,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
3.114,8,1611.12,986.00,o,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
3.128,8,1623.23,987.68,o,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
3.140,8,1627.10,988.22,o,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
3.151,8,1629.97,988.61,o,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
3.165,8,1607.73,990.14,o,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
3.177,8,1577.34,991.98,o,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
3.192,8,1554.76,993.35,o,1,1417.00,635.00,0.00,0.00,,,i,0,,0,0,0
3.209,8,1504.30,993.83,i,1,1417.00,635.00,0.00,0.00,,,i,0,,0,0,0
3.229,8,1489.41,993.90,i,1,1417.00,635.00,0.00,0.00,,,i,1,i,0,0,0
3.241,8,1463.57,994.03,i,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
3.256,8,1452.68,994.08,i,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
3.273,8,1302.28,1002.13,u,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
3.289,8,1238.83,1005.52,u,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
3.304,8,1212.06,1006.96,u,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
3.318,8,1200.77,1007.56,u,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
3.331,8,1196.00,1007.81,u,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
3.347,8,1061.18,972.21,y,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
3.359,8,1004.31,957.19,y,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
3.375,8,980.31,950.85,y,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
3.388,8,970.19,948.18,y,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
3.401,8,965.92,947.05,y,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
3.414,8,898.58,914.37,t,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
3.427,8,848.52,890.08,t,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
3.439,8,827.41,879.83,t,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
3.453,8,818.50,875.51,t,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
3.467,8,814.74,873.69,t,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
3.483,8,794.98,867.56,t,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
3.497,8,762.79,857.95,r,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
3.509,8,749.21,853.90,r,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
3.523,8,743.48,852.19,r,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
3.538,8,741.06,851.47,r,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
3.550,8,740.04,851.17,r,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
3.568,8,730.43,862.24,r,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
3.581,8,723.28,870.47,r,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
3.592,8,721.00,873.10,r,1,842.00,669.00,0.00,0.00,,,t,0,,0,0,0
3.606,8,719.31,875.05,r,1,842.00,669.00,0.00,0.00,,,t,0,,0,0,0
3.619,8,718.59,875.88,r,1,842.00,669.00,0.00,0.00,,,t,0,,0,0,0
3.635,8,718.29,876.23,r,1,842.00,669.00,0.00,0.00,,,t,0,,0,0,0
3.651,8,718.23,876.29,r,1,842.00,669.00,0.00,0.00,,,t,1,t,0,0,0
3.667,8,726.11,879.31,r,0,0.00,0.00,0.00,0.00,,,h,0,,0,0,0
3.681,8,732.00,881.52,r,0,0.00,0.00,0.00,0.00,,,h,0,,0,0,0
3.695,8,734.49,882.45,r,0,0.00,0.00,0.00,0.00,,,h,0,,0,0,0
3.711,8,735.54,882.84,r,0,0.00,0.00,0.00,0.00,,,h,0,,0,0,0
3.724,8,735.98,883.01,r,0,0.00,0.00,0.00,0.00,,,h,0,,0,0,0
3.741,8,759.47,844.62,r,0,0.00,0.00,0.00,0.00,,,h,0,,0,0,0
3.753,8,776.87,816.07,t,0,0.00,0.00,0.00,0.00,,,h,0,,0,0,0
3.767,8,784.21,804.02,t,0,0.00,0.00,0.00,0.00,,,h,0,,0,0,0
3.781,8,787.31,798.94,t,0,0.00,0.00,0.00,0.00,,,h,0,,0,0,0
3.796,8,788.61,796.79,t,0,0.00,0.00,0.00,0.00,,,h,0,,0,0,0
3.811,8,822.34,751.57,t,0,0.00,0.00,0.00,0.00,,,h,0,,0,0,0
3.824,8,847.23,718.25,t,0,0.00,0.00,0.00,0.00,,,h,0,,0,0,0
3.838,8,857.73,704.19,t,0,0.00,0.00,0.00,0.00,,,h,0,,0,0,0
3.850,8,862.16,698.26,t,0,0.00,0.00,0.00,0.00,,,h,0,,0,0,0
3.864,8,864.03,695.76,t,0,0.00,0.00,0.00,0.00,,,h,0,,0,0,0
3.878,8,896.48,656.26,t,1,1089.00,436.00,0.00,0.00,,,h,0,,0,0,0
3.893,8,920.61,626.90,t,1,1089.00,436.00,0.00,0.00,,,h,0,,0,0,0
3.910,8,930.79,614.51,t,1,1088.00,436.00,0.00,0.00,,,h,0,,0,0,0
3.924,8,935.08,609.29,t,1,1088.00,436.00,0.00,0.00,,,h,0,,0,0,0
3.936,8,935.08,609.29,t,1,1088.00,436.00,0.00,0.00,,,h,1,h,0,0,0
3.951,8,978.49,600.39,y,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
3.965,8,996.80,596.64,y,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
3.977,8,1002.65,595.44,y,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
3.990,8,1006.99,594.55,y,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
4.003,8,1018.06,577.24,y,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
4.015,8,1030.77,554.89,h,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
