Time,SentenceId,GazeX,GazeY,GazeNearestKey,TouchOn,TouchX,TouchY,CenterGridX,CenterGridY,CenterKeyLabel,SelectedKeyLabel,CharacterToBeTyped,TypeFlag,CharacterTyped,InBreak,ThreeByThreeDisplayed,CorrectKeyInThreeByThree
0.738,2,574.01,909.79,r,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
0.752,2,554.26,922.83,e,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
0.765,2,545.93,928.33,e,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
0.779,2,542.41,930.66,e,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
0.795,2,540.66,931.81,e,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
0.811,2,477.82,938.00,e,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
0.828,2,446.47,941.09,e,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
0.843,2,438.08,941.92,e,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
0.855,2,434.54,942.27,e,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
0.869,2,396.94,922.13,e,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
0.882,2,381.08,913.63,e,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
0.897,2,374.38,910.05,w,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
0.910,2,371.56,908.53,w,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
0.924,2,370.15,907.78,w,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
0.936,2,369.78,907.58,w,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
0.949,2,369.62,907.49,w,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
0.961,2,369.55,907.46,w,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
0.973,2,369.52,907.44,w,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
0.987,2,344.20,829.56,w,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.002,2,333.52,796.71,w,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.017,2,329.01,782.85,w,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.029,2,327.57,778.42,w,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.042,2,333.66,717.56,w,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.054,2,345.63,616.31,w,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.066,2,350.68,573.60,s,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.079,2,352.81,555.58,s,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.091,2,353.71,547.98,s,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.105,2,353.86,424.00,s,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.118,2,353.85,332.88,z,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.134,2,353.85,294.43,z,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.146,2,353.85,278.22,z,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.160,2,317.53,200.67,z,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.175,2,285.60,135.11,,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.190,2,275.50,114.37,,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.204,2,272.80,108.82,,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.216,2,271.66,106.48,,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.227,2,271.18,105.49,,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.242,2,254.78,98.50,,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.257,2,226.60,86.91,,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.269,2,214.71,82.02,,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.284,2,209.70,79.96,,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.297,2,207.58,79.09,,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.313,2,197.41,115.79,,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.327,2,193.12,131.28,,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.343,2,191.31,137.81,,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.356,2,190.41,141.07,z,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.368,2,190.17,141.94,z,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.381,2,190.06,142.31,z,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.396,2,203.51,220.46,z,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.408,2,209.18,253.44,z,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.425,2,211.58,267.35,z,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.436,2,212.59,273.21,z,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.451,2,235.19,362.38,z,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.465,2,251.86,427.86,s,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.480,2,258.89,455.48,s,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.492,2,261.86,467.14,s,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.507,2,290.67,570.05,s,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.520,2,302.83,613.47,w,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.532,2,306.71,627.33,w,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.544,2,309.59,637.63,w,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.557,2,310.81,641.98,w,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.570,2,330.48,701.05,w,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.584,2,338.78,725.96,w,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.595,2,342.28,736.48,w,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.610,2,343.76,740.91,w,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.625,2,344.50,743.13,w,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.637,2,344.69,743.72,w,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.653,2,331.45,731.38,w,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.665,2,325.86,726.17,w,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.680,2,323.50,723.97,w,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.693,2,322.51,723.05,w,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.708,2,297.91,672.23,w,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.722,2,279.76,634.58,w,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.736,2,272.10,618.70,w,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.749,2,268.87,612.00,w,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.764,2,260.47,551.03,s,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.777,2,256.92,525.31,s,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.792,2,255.43,514.46,s,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.806,2,254.68,509.04,s,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.820,2,254.44,507.33,s,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.837,2,259.37,482.83,s,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.851,2,263.05,464.76,s,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.865,2,264.60,457.14,s,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.880,2,265.26,453.93,s,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.892,2,265.54,452.57,s,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.906,2,264.32,439.57,s,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.921,2,262.06,417.76,s,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.935,2,261.11,408.57,s,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.949,2,260.70,404.69,s,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.963,2,266.33,400.06,s,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.976,2,276.32,394.18,s,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.990,2,281.30,391.24,s,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
2.008,2,282.63,390.46,s,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
2.020,2,283.20,390.13,s,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
2.034,2,283.43,389.99,s,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
2.048,2,322.73,406.59,s,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
2.063,2,351.94,418.93,s,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
2.074,2,361.27,422.87,s,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
2.086,2,368.20,425.80,s,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
2.100,2,500.95,477.54,d,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
2.112,2,556.96,499.37,d,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
2.124,2,574.84,506.34,d,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
2.136,2,588.13,511.52,d,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
2.148,2,593.74,513.70,d,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
2.163,2,756.01,551.66,f,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
2.176,2,875.87,579.58,t,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
2.189,2,926.44,591.36,t,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
2.203,2,947.77,596.33,t,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
2.215,2,956.77,598.42,t,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
2.231,2,1124.66,635.20,y,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
2.243,2,1248.23,662.25,u,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
2.258,2,1300.36,673.66,u,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
2.270,2,1322.35,678.47,u,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
2.285,2,1439.04,702.73,i,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
2.297,2,1522.79,720.11,i,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
2.310,2,1558.13,727.44,o,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
2.324,2,1573.03,730.53,o,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
2.338,2,1609.70,735.39,o,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
2.350,2,1665.04,742.12,o,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
2.363,2,1688.39,744.96,o,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
2.376,2,1698.24,746.16,o,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
2.392,2,1703.15,746.75,o,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
2.405,2,1716.97,743.26,o,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
2.417,2,1726.81,740.62,o,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
2.428,2,1730.96,739.50,o,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
2.443,2,1733.04,738.95,o,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
2.459,2,1733.59,738.80,o,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
2.473,2,1708.14,739.61,o,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
2.486,2,1663.68,741.11,o,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
2.499,2,1644.93,741.74,o,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
2.510,2,1638.94,741.94,o,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
2.523,2,1634.49,742.09,o,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
2.537,2,1632.61,742.16,o,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
2.549,2,1631.82,742.18,o,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
2.564,2,1434.71,745.89,i,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
2.578,2,1351.55,747.45,i,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
2.589,2,1325.00,747.95,u,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
2.601,2,1305.27,748.32,u,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
2.619,2,1206.00,755.69,u,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
2.631,2,1134.89,761.11,y,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
2.645,2,1104.89,763.40,y,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
2.658,2,1092.24,764.37,y,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
2.672,2,1050.79,766.89,y,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
2.684,2,985.91,770.72,y,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
2.695,2,958.54,772.34,t,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
2.707,2,946.99,773.02,t,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
2.722,2,941.23,773.37,t,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
2.734,2,939.69,773.46,t,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
2.746,2,939.04,773.49,t,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
2.759,2,913.25,773.32,t,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
2.771,2,879.68,773.07,t,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
2.784,2,854.73,772.89,t,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
2.795,2,846.76,772.83,t,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
2.809,2,840.84,772.79,t,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
2.824,2,813.24,780.49,t,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
2.838,2,792.72,786.21,t,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
2.853,2,784.06,788.63,t,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
2.867,2,780.41,789.65,t,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
2.878,2,779.24,789.97,t,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
2.891,2,767.82,795.29,t,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
2.906,2,762.12,797.94,r,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
2.919,2,760.59,798.65,r,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
2.932,2,760.11,798.87,r,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
2.945,2,759.74,799.04,r,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
2.959,2,757.38,806.97,r,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
2.971,2,756.38,810.31,r,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
2.985,2,755.96,811.72,r,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
2.997,2,755.78,812.32,r,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
3.012,2,760.60,817.85,r,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
3.026,2,764.20,821.87,r,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
3.042,2,765.73,823.57,r,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
3.053,2,766.37,824.29,r,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
3.064,2,774.45,831.71,t,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
3.077,2,780.45,837.23,t,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
3.092,2,782.98,839.56,t,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
3.103,2,784.05,840.55,t,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
3.116,2,788.49,840.38,t,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
3.131,2,795.59,839.56,t,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
3.145,2,799.14,839.15,t,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
3.160,2,800.26,839.02,t,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
3.174,2,800.56,838.98,t,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
3.188,2,800.71,838.97,t,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
3.200,2,800.75,838.96,t,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
3.214,2,829.89,840.53,t,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
3.228,2,842.19,841.19,t,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
3.244,2,847.37,841.47,t,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
3.258,2,849.56,841.58,t,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
3.273,2,861.85,846.81,t,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
3.284,2,870.69,850.67,t,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
3.300,2,874.42,852.30,t,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
3.314,2,875.99,852.99,t,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
3.326,2,876.50,853.21,t,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
3.343,2,876.87,853.37,t,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
3.355,2,877.03,853.44,t,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
3.368,2,884.37,839.96,t,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
3.380,2,893.95,822.24,t,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
3.394,2,901.06,809.07,t,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
3.408,2,904.07,803.51,t,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
3.420,2,905.33,801.17,t,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
3.434,2,912.37,772.77,t,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
3.447,2,923.88,724.82,t,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
3.461,2,929.62,700.90,t,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
3.477,2,931.44,693.33,t,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
3.490,2,931.93,691.31,t,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
3.504,2,941.67,667.50,t,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
3.515,2,954.25,637.09,t,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
3.527,2,963.60,614.49,y,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
3.539,2,967.54,604.95,y,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
3.552,2,969.21,600.93,y,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
3.564,2,969.91,599.23,y,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
3.579,2,989.11,590.01,y,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
3.591,2,997.22,586.12,y,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
3.605,2,1000.64,584.47,y,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
3.621,2,1002.34,583.65,y,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
3.633,2,1002.80,583.44,y,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
3.649,2,1012.20,590.38,y,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
3.662,2,1019.13,595.58,y,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
3.676,2,1022.05,597.77,y,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
3.688,2,1023.28,598.69,y,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
3.702,2,1019.67,583.42,y,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
3.716,2,1018.14,576.98,y,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
3.732,2,1017.50,574.26,h,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
3.745,2,1017.22,573.11,h,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
3.760,2,1004.88,555.82,g,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
3.772,2,999.68,548.53,g,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
3.787,2,997.48,545.45,g,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
3.801,2,996.38,543.92,g,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
3.814,2,992.41,544.33,g,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
3.828,2,985.91,545.59,g,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
3.841,2,983.17,546.12,g,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
3.855,2,981.80,546.38,g,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
3.868,2,981.43,546.46,g,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
3.880,2,981.28,546.49,g,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
3.893,2,981.21,546.50,g,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
3.908,2,979.28,567.35,g,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
3.922,2,978.46,576.14,g,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
3.934,2,978.20,578.95,y,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
