ParticipantID,Condition,PhraseID,SentenceNumber,TargetText,TypedText,TaskTime,TypingTime,TimeToFirstKey,SubmitLatency,TaskWPM,TypingWPM,CorrectChars,IncorrectChars,TER
2,GazeTouch,16,1,has anyone else heard anything, as anbone else  z rd anytbinx,56.85,52.86,1.55,0.00,6.12,6.58,23,7,0.23
2,GazeTouch,19,2,ok with me,pk woth me,14.61,10.37,48.93,0.00,7.39,10.41,8,2,0.20
2,GazeTouch,18,3,ill get you one,pll get you one,17.98,14.79,2.11,0.00,9.35,11.36,14,1,0.07
2,GazeTouch,23,4,i agreed terms with greg,p agreed terms wpth greg,28.16,25.05,1.74,0.00,9.80,11.02,22,2,0.08
2,GazeTouch,15,5,its not looking too good is it,its not oookinv too good is it,35.60,32.94,1.83,0.00,9.78,10.56,28,2,0.07
2,GazeTouch,30,6,i am on my way,o am on  y way,17.26,13.28,2.28,0.00,9.04,11.74,12,2,0.14
2,GazeTouch,10,7,im glad she likes her tree,im glad she likes her tree,27.10,24.06,1.90,0.00,11.07,12.47,26,0,0.00
2,GazeTouch,22,8,i talked to duran,i talked to duran,18.26,15.73,1.66,0.00,10.51,12.21,17,0,0.00
2,GazeTouch,26,9,wednesday is definitely a hot chocolate day,wednesday os definitely a hjt   ov laye day,54.37,52.10,1.35,0.00,9.27,9.67,36,7,0.16
2,GazeTouch,14,10,can you help,can you help,13.60,10.79,2.02,0.00,9.71,12.23,12,0,0.00
2,GazeTouch,27,11,thanks for your concern,yhankstfor your foncern,36.12,33.25,1.99,0.00,7.31,7.94,20,3,0.13
2,GazeTouch,17,12,is it over,os it over,14.15,10.64,1.93,0.00,7.63,10.15,9,1,0.10
2,GazeTouch,1,13,have i mentioned how much i love houston traffic,jabe i mentioned how nich o love houston traffic,64.30,60.39,2.29,0.00,8.77,9.34,43,5,0.10
2,GazeTouch,21,14,you can talk to becky,you can talk to necky,26.72,23.47,2.05,0.00,8.98,10.23,20,1,0.05
2,GazeTouch,28,15,thursday works better for me,uhusddwu worlz better for ne,49.44,46.28,1.85,0.00,6.55,7.00,20,8,0.29
2,GazeTouch,7,16,ive never worked with her,llvenenet qorked wkkh her,46.50,40.53,2.31,0.00,6.19,7.11,16,9,0.36
2,GazeTouch,9,17,i hope you are feeling better,i hopweyou are feeling better,31.69,29.60,1.25,0.00,10.60,11.35,27,2,0.07
2,GazeTouch,25,18,i told you silly,i told you sillb,19.74,17.46,1.33,0.00,9.12,10.31,15,1,0.06
2,GazeTouch,3,19,should systems manage the migration,s ould sysvess manabe the migragion,52.49,47.79,3.08,0.00,7.77,8.54,30,5,0.14
2,GazeTouch,29,20,what is the mood,whag is the mood,20.80,16.84,2.51,0.00,8.65,10.69,15,1,0.06
2,GazeTouch,8,21,get with mary for format, et with mary for format,28.13,25.29,1.75,0.00,9.81,10.91,23,1,0.04
2,GazeTouch,24,22,i am at the lake,i am at the lake,20.69,17.36,1.90,0.00,8.70,10.37,16,0,0.00
2,GazeTouch,11,23,are you getting all the information you need,are yun  etting aak t e in o mavinn yju nsqd,90.51,84.64,1.56,0.00,5.70,6.10,31,13,0.30
2,GazeTouch,2,24,take what you can get,takqqwhat you can twt,23.96,21.86,1.33,0.00,10.02,10.98,17,4,0.19
2,GazeTouch,12,25,have a great trip,have a great trip,19.59,17.15,1.56,0.00,9.80,11.19,17,0,0.00
2,GazeTouch,5,26,im glad you liked it,im glaz you bikad it,23.58,20.71,1.82,0.00,9.67,11.01,17,3,0.15
2,GazeTouch,13,27,did you talk to ava this morning,did you talk to ava this moening,36.63,34.05,1.87,0.00,10.16,10.92,31,1,0.03
2,GazeTouch,4,28,i think that is the right answer,t think that is rhw rughf anszer,37.85,34.45,2.04,0.00,9.83,10.80,26,6,0.19
2,GazeTouch,20,29,whats going on,whats going on,15.29,12.35,1.89,0.00,10.20,12.64,14,0,0.00
2,GazeTouch,6,30,this looks fine,tjis lmoks  iiw,21.54,18.55,1.86,0.00,7.80,9.06,10,5,0.33
