Time,SentenceId,GazeX,GazeY,GazeNearestKey,TouchOn,TouchX,TouchY,CenterGridX,CenterGridY,CenterKeyLabel,SelectedKeyLabel,CharacterToBeTyped,TypeFlag,CharacterTyped,InBreak,ThreeByThreeDisplayed,CorrectKeyInThreeByThree
0.913,30,1249.71,58.71,,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
0.926,30,1249.71,58.71,,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
0.938,30,1249.71,58.71,,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
0.952,30,1249.71,58.71,,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
0.967,30,1249.71,58.71,,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
0.983,30,1249.71,58.71,,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
0.998,30,1249.71,58.71,,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
1.013,30,1249.71,58.71,,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
1.025,30,1249.71,58.71,,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
1.037,30,1249.71,58.71,,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
1.050,30,1249.71,58.71,,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
1.065,30,1249.71,58.71,,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
1.079,30,1249.71,58.71,,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
1.094,30,1249.71,58.71,,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
1.107,30,1249.71,58.71,,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
1.121,30,1224.22,72.79,,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
1.134,30,1216.08,77.28,,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
1.149,30,1210.03,80.62,,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
1.166,30,1207.48,82.03,,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
1.180,30,1206.40,82.63,,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
1.194,30,1173.44,94.16,,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
1.209,30,1149.10,102.66,,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
1.223,30,1138.82,106.24,,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
1.238,30,1134.49,107.75,,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
1.251,30,1132.66,108.39,,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
1.262,30,1117.46,151.24,,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
1.276,30,1106.16,183.09,b,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
1.292,30,1096.86,212.31,b,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
1.305,30,1089.39,237.31,b,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
1.320,30,1083.83,255.89,b,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
1.331,30,1082.06,261.83,b,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
1.344,30,1080.74,266.24,b,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
1.356,30,1049.08,311.84,b,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
1.371,30,994.58,389.53,g,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
1.385,30,971.59,422.31,g,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
1.397,30,964.25,432.77,g,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
1.409,30,958.79,440.55,g,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
1.424,30,843.44,508.66,g,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
1.436,30,779.11,546.18,f,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
1.449,30,731.29,574.07,f,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
1.463,30,711.12,585.83,r,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
1.476,30,702.61,590.79,r,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
1.491,30,634.05,627.87,r,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
1.504,30,547.64,674.46,e,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
1.517,30,483.41,709.09,e,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
1.533,30,456.31,723.70,e,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
1.546,30,444.88,729.86,e,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
1.560,30,400.85,756.74,e,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
1.575,30,330.82,799.96,w,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
1.588,30,301.27,818.19,w,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
1.600,30,291.84,824.01,w,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
1.614,30,286.53,827.28,w,1,1428.00,685.00,0.00,0.00,,,i,0,,0,0,0
1.632,30,284.83,828.33,w,1,1428.00,685.00,0.00,0.00,,,i,1,i,0,0,0
1.650,30,250.62,852.78,w,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
1.662,30,231.38,866.53,w,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
1.677,30,217.07,876.75,w,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
1.689,30,205.67,882.53,w,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
1.701,30,194.14,887.67,w,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
1.713,30,185.56,891.50,q,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
1.730,30,181.95,893.11,q,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
1.744,30,180.42,893.79,q,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
1.759,30,182.94,890.46,q,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
1.770,30,186.87,885.80,q,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
1.784,30,189.80,882.34,w,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
1.796,30,191.04,880.88,w,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
1.811,30,202.13,877.00,w,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
1.825,30,206.80,875.37,w,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
1.840,30,208.78,874.68,w,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
1.851,30,209.41,874.46,w,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
1.865,30,220.28,870.99,w,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
1.880,30,238.52,865.18,w,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
1.893,30,246.21,862.73,w,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
1.905,30,248.67,861.95,w,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
1.919,30,250.50,861.37,w,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
1.932,30,251.27,861.13,w,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
1.947,30,256.36,863.23,w,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
1.959,30,258.50,864.11,w,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
1.972,30,259.41,864.49,w,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
1.987,30,259.79,864.65,w,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
1.998,30,259.95,864.71,w,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
2.011,30,260.02,864.74,w,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
2.022,30,265.01,850.45,w,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
2.036,30,268.72,839.83,w,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
2.051,30,270.28,835.35,w,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
2.064,30,270.94,833.46,w,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
2.075,30,271.22,832.66,w,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
2.092,30,293.98,773.55,w,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
2.104,30,310.86,729.73,w,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
2.116,30,317.98,711.24,w,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
2.130,30,320.99,703.44,w,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
2.143,30,322.26,700.15,w,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
2.163,30,396.50,633.31,e,1,794.00,28.00,0.00,0.00,,, ,0,,0,0,0
2.182,30,420.36,611.82,e,1,794.00,28.00,0.00,0.00,,, ,1, ,0,0,0
2.197,30,461.75,574.56,d,0,0.00,0.00,0.00,0.00,,,a,0,,0,0,0
2.212,30,479.22,558.83,d,0,0.00,0.00,0.00,0.00,,,a,0,,0,0,0
2.224,30,542.46,487.38,d,0,0.00,0.00,0.00,0.00,,,a,0,,0,0,0
2.238,30,589.47,434.27,d,0,0.00,0.00,0.00,0.00,,,a,0,,0,0,0
2.251,30,609.30,411.86,d,0,0.00,0.00,0.00,0.00,,,a,0,,0,0,0
2.264,30,617.67,402.41,d,0,0.00,0.00,0.00,0.00,,,a,0,,0,0,0
2.277,30,621.20,398.42,f,0,0.00,0.00,0.00,0.00,,,a,0,,0,0,0
2.290,30,622.69,396.74,f,0,0.00,0.00,0.00,0.00,,,a,0,,0,0,0
2.306,30,668.77,330.34,c,0,0.00,0.00,0.00,0.00,,,a,0,,0,0,0
2.319,30,688.21,302.33,c,0,0.00,0.00,0.00,0.00,,,a,0,,0,0,0
2.333,30,696.41,290.51,c,0,0.00,0.00,0.00,0.00,,,a,0,,0,0,0
2.349,30,699.87,285.53,c,0,0.00,0.00,0.00,0.00,,,a,0,,0,0,0
2.363,30,697.07,266.30,c,0,0.00,0.00,0.00,0.00,,,a,0,,0,0,0
2.376,30,690.30,235.72,c,0,0.00,0.00,0.00,0.00,,,a,0,,0,0,0
2.391,30,687.45,222.81,c,0,0.00,0.00,0.00,0.00,,,a,0,,0,0,0
2.406,30,686.24,217.37,c,0,0.00,0.00,0.00,0.00,,,a,0,,0,0,0
2.419,30,685.73,215.07,c,0,0.00,0.00,0.00,0.00,,,a,0,,0,0,0
2.434,30,659.98,210.25,c,0,0.00,0.00,0.00,0.00,,,a,0,,0,0,0
2.446,30,640.91,206.98,c,0,0.00,0.00,0.00,0.00,,,a,0,,0,0,0
2.460,30,632.87,205.60,c,0,0.00,0.00,0.00,0.00,,,a,0,,0,0,0
2.473,30,629.47,205.02,c,0,0.00,0.00,0.00,0.00,,,a,0,,0,0,0
2.486,30,628.04,204.77,c,0,0.00,0.00,0.00,0.00,,,a,0,,0,0,0
2.502,30,573.75,190.80,c,0,0.00,0.00,0.00,0.00,,,a,0,,0,0,0
2.513,30,533.59,180.44,x,0,0.00,0.00,0.00,0.00,,,a,0,,0,0,0
2.526,30,516.65,176.07,x,0,0.00,0.00,0.00,0.00,,,a,0,,0,0,0
2.541,30,509.50,174.23,x,0,0.00,0.00,0.00,0.00,,,a,0,,0,0,0
2.554,30,506.48,173.45,x,0,0.00,0.00,0.00,0.00,,,a,0,,0,0,0
2.569,30,436.19,169.60,,0,0.00,0.00,0.00,0.00,,,a,0,,0,0,0
2.583,30,384.36,166.85,,0,0.00,0.00,0.00,0.00,,,a,0,,0,0,0
2.595,30,362.49,165.68,,0,0.00,0.00,0.00,0.00,,,a,0,,0,0,0
2.607,30,355.51,165.31,,0,0.00,0.00,0.00,0.00,,,a,0,,0,0,0
2.623,30,350.32,165.04,,1,143.00,492.00,0.00,0.00,,,a,0,,0,0,0
2.639,30,274.17,169.98,,1,142.00,492.00,0.00,0.00,,,a,0,,0,0,0
2.652,30,231.87,172.79,z,1,139.00,493.00,0.00,0.00,,,a,0,,0,0,0
2.666,30,200.43,174.88,z,1,138.00,493.00,0.00,0.00,,,a,0,,0,0,0
2.682,30,187.16,175.77,z,1,139.00,493.00,0.00,0.00,,,a,0,,0,0,0
2.703,30,184.74,175.93,z,1,139.00,493.00,0.00,0.00,,,a,1,a,0,0,0
2.718,30,182.66,165.21,z,0,0.00,0.00,0.00,0.00,,,m,0,,0,0,0
2.732,30,181.79,160.69,z,0,0.00,0.00,0.00,0.00,,,m,0,,0,0,0
2.744,30,181.51,159.25,z,0,0.00,0.00,0.00,0.00,,,m,0,,0,0,0
2.759,30,181.30,158.17,z,0,0.00,0.00,0.00,0.00,,,m,0,,0,0,0
2.772,30,244.44,143.85,,0,0.00,0.00,0.00,0.00,,,m,0,,0,0,0
2.786,30,354.06,119.61,,0,0.00,0.00,0.00,0.00,,,m,0,,0,0,0
2.798,30,400.31,109.39,,0,0.00,0.00,0.00,0.00,,,m,0,,0,0,0
2.815,30,419.82,105.07,,0,0.00,0.00,0.00,0.00,,,m,0,,0,0,0
2.828,30,428.05,103.25,,0,0.00,0.00,0.00,0.00,,,m,0,,0,0,0
2.844,30,613.24,114.07,,0,0.00,0.00,0.00,0.00,,,m,0,,0,0,0
2.857,30,749.77,122.35,,0,0.00,0.00,0.00,0.00,,,m,0,,0,0,0
2.871,30,807.37,125.85,,0,0.00,0.00,0.00,0.00,,,m,0,,0,0,0
2.886,30,831.67,127.32,,0,0.00,0.00,0.00,0.00,,,m,0,,0,0,0
2.898,30,841.93,127.94,,0,0.00,0.00,0.00,0.00,,,m,0,,0,0,0
2.914,30,987.58,153.84,,0,0.00,0.00,0.00,0.00,,,m,0,,0,0,0
2.927,30,1094.45,173.00,b,0,0.00,0.00,0.00,0.00,,,m,0,,0,0,0
2.941,30,1139.54,181.09,b,0,0.00,0.00,0.00,0.00,,,m,0,,0,0,0
2.955,30,1158.56,184.50,n,0,0.00,0.00,0.00,0.00,,,m,0,,0,0,0
2.966,30,1166.59,185.94,n,0,0.00,0.00,0.00,0.00,,,m,0,,0,0,0
2.980,30,1256.59,190.59,n,0,0.00,0.00,0.00,0.00,,,m,0,,0,0,0
2.992,30,1322.40,193.86,n,0,0.00,0.00,0.00,0.00,,,m,0,,0,0,0
3.006,30,1350.16,195.23,m,0,0.00,0.00,0.00,0.00,,,m,0,,0,0,0
3.018,30,1359.02,195.67,m,0,0.00,0.00,0.00,0.00,,,m,0,,0,0,0
3.031,30,1365.61,196.00,m,0,0.00,0.00,0.00,0.00,,,m,0,,0,0,0
3.044,30,1383.30,175.97,m,0,0.00,0.00,0.00,0.00,,,m,0,,0,0,0
3.055,30,1403.76,149.56,,0,0.00,0.00,0.00,0.00,,,m,0,,0,0,0
3.068,30,1418.96,129.92,,0,0.00,0.00,0.00,0.00,,,m,0,,0,0,0
3.083,30,1425.38,121.63,,0,0.00,0.00,0.00,0.00,,,m,0,,0,0,0
3.096,30,1428.08,118.14,,0,0.00,0.00,0.00,0.00,,,m,0,,0,0,0
3.110,30,1429.23,116.66,,0,0.00,0.00,0.00,0.00,,,m,0,,0,0,0
3.121,30,1445.31,95.00,,0,0.00,0.00,0.00,0.00,,,m,0,,0,0,0
3.134,30,1457.27,78.89,,0,0.00,0.00,0.00,0.00,,,m,0,,0,0,0
3.146,30,1462.31,72.10,,0,0.00,0.00,0.00,0.00,,,m,0,,0,0,0
3.163,30,1464.44,69.23,,0,0.00,0.00,0.00,0.00,,,m,0,,0,0,0
3.179,30,1465.51,63.86,,1,1490.00,344.00,0.00,0.00,,,m,0,,0,0,0
3.191,30,1466.02,58.01,,1,1490.00,344.00,0.00,0.00,,,m,0,,0,0,0
3.206,30,1466.39,53.67,,1,1490.00,344.00,0.00,0.00,,,m,0,,0,0,0
3.217,30,1463.93,49.10,,1,1490.00,344.00,0.00,0.00,,,m,0,,0,0,0
3.233,30,1459.53,42.56,,1,1490.00,344.00,0.00,0.00,,,m,0,,0,0,0
3.247,30,1457.67,39.80,,1,1490.00,344.00,0.00,0.00,,,m,0,,0,0,0
3.271,30,1457.34,39.29,,1,1490.00,344.00,0.00,0.00,,,m,1,m,0,0,0
3.283,30,1456.75,38.42,,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
3.294,30,1456.56,38.14,,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
3.308,30,1456.42,37.93,,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
3.320,30,1415.96,28.42,,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
3.333,30,1385.88,21.34,,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
3.348,30,1373.20,18.36,,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
3.362,30,1367.84,17.10,,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
3.376,30,1365.59,16.57,,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
3.392,30,1362.99,35.11,,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
3.406,30,1361.89,42.94,,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
3.422,30,1361.43,46.24,,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
3.436,30,1361.23,47.63,,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
3.448,30,1361.15,48.22,,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
3.464,30,1380.83,71.80,,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
3.477,30,1389.14,81.75,,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
3.491,30,1392.64,85.95,,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
3.505,30,1394.12,87.72,,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
3.518,30,1394.74,88.47,,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
3.533,30,1358.67,125.86,,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
3.545,30,1343.45,141.63,,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
3.558,30,1337.03,148.29,,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
3.572,30,1334.32,151.09,,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
3.585,30,1333.18,152.28,,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
3.602,30,1210.93,200.76,n,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
3.614,30,1120.21,236.64,b,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
3.626,30,1081.94,251.78,b,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
3.641,30,1065.79,258.16,b,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
3.655,30,1058.98,260.85,b,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
3.666,30,899.59,343.82,v,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
3.681,30,781.12,405.48,f,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
3.693,30,731.14,431.50,f,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
3.708,30,710.06,442.47,f,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
3.721,30,701.16,447.10,f,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
3.734,30,697.41,449.05,f,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
3.751,30,528.47,545.69,d,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
3.764,30,457.19,586.46,e,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
3.777,30,427.12,603.65,e,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
3.789,30,373.63,633.50,w,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
3.801,30,333.87,655.68,w,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
3.815,30,317.09,665.04,w,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
3.828,30,310.02,668.99,w,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
3.842,30,273.99,682.51,w,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
3.858,30,215.42,703.79,w,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
3.871,30,190.71,712.76,w,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
3.885,30,180.29,716.55,q,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
3.897,30,175.89,718.15,q,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
3.910,30,174.04,718.82,q,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
3.922,30,173.44,719.04,q,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
3.934,30,173.00,719.19,q,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
3.950,30,143.62,699.11,q,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
3.965,30,117.86,681.44,q,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
3.978,30,110.97,676.71,q,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
3.990,30,108.77,675.20,q,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
