ParticipantID,Condition,PhraseID,SentenceNumber,TargetText,TypedText,TaskTime,TypingTime,TimeToFirstKey,SubmitLatency,TaskWPM,TypingWPM,CorrectChars,IncorrectChars,TER
1,TouchOnly,8,1,get with mary for format,get with mary for format,13.65,13.09,0.56,0.00,20.22,21.09,24,0,0.00
1,TouchOnly,23,2,i agreed terms with greg,i agreed terms with greg,11.85,10.56,1.29,0.00,23.30,26.14,24,0,0.00
1,TouchOnly,2,3,take what you can get,take what you aan get,13.36,12.31,1.06,0.00,17.96,19.50,20,1,0.05
1,TouchOnly,20,4,whats going on,whats going on,6.98,5.84,1.14,0.00,22.36,26.72,14,0,0.00
1,TouchOnly,22,5,i talked to duran,i talked to duran,8.89,7.84,1.05,0.00,21.60,24.49,17,0,0.00
1,TouchOnly,21,6,you can talk to becky,you can talk to becky,10.00,8.84,1.16,0.00,24.00,27.15,21,0,0.00
1,TouchOnly,9,7,i hope you are feeling better,i hope you are feeling better,12.18,11.15,1.03,0.00,27.60,30.14,29,0,0.00
1,TouchOnly,15,8,its not looking too good is it,its not looking too good is it,13.10,11.71,1.38,0.00,26.57,29.71,30,0,0.00
1,TouchOnly,16,9,has anyone else heard anything, as anyone else heard anything,19.41,17.53,1.87,0.00,17.93,19.85,29,1,0.03
1,TouchOnly,5,10,im glad you liked it,im glad you liked it,10.39,9.34,1.04,0.00,21.95,24.41,20,0,0.00
1,TouchOnly,28,11,thursday works better for me,thursday works better for me,13.56,12.32,1.24,0.00,23.89,26.30,28,0,0.00
1,TouchOnly,29,12,what is the mood,what is the mood,8.46,7.17,1.30,0.00,21.27,25.12,16,0,0.00
1,TouchOnly,24,13,i am at the lake,i am tt the lake,8.35,7.20,1.15,0.00,21.56,25.01,15,1,0.06
1,TouchOnly,30,14,i am on my way,i am on ty way,8.56,7.58,0.98,0.00,18.23,20.58,13,1,0.07
1,TouchOnly,7,15,ive never worked with her,ive never workef with het,14.09,12.54,1.55,0.00,20.44,22.97,23,2,0.08
1,TouchOnly,3,16,should systems manage the migration,should systems manage the migration,17.40,15.18,2.22,0.00,23.45,26.89,35,0,0.00
1,TouchOnly,10,17,im glad she likes her tree,im glad she likes her tree,12.16,10.32,1.84,0.00,24.68,29.08,26,0,0.00
1,TouchOnly,19,18,ok with me,ok with me,4.63,3.37,1.26,0.00,23.33,32.06,10,0,0.00
1,TouchOnly,4,19,i think that is the right answer,i think that is the right answer,12.68,11.58,1.10,0.00,29.33,32.11,32,0,0.00
1,TouchOnly,17,20,is it over,is it over,4.44,3.41,1.04,0.00,24.30,31.69,10,0,0.00
1,TouchOnly,18,21,ill get you one,ill get you one,5.19,4.69,0.50,0.00,32.37,35.79,15,0,0.00
1,TouchOnly,27,22,thanks for your concern,thanks for your concern,10.43,8.60,1.83,0.00,25.31,30.70,23,0,0.00
1,TouchOnly,1,23,have i mentioned how much i love houston traffic,gave i mentioned how much i oove houston traffic,26.35,24.37,1.98,0.00,21.40,23.14,46,2,0.04
1,TouchOnly,13,24,did you talk to ava this morning,did you talk to ava this morning,16.34,12.45,3.90,0.00,22.76,29.89,32,0,0.00
1,TouchOnly,26,25,wednesday is definitely a hot chocolate day,wednesday is definitely a hot chocolate day,18.89,16.84,2.05,0.00,26.68,29.92,43,0,0.00
1,TouchOnly,11,26,are you getting all the information you need,are you getting all the information you need,19.11,16.59,2.52,0.00,27.00,31.11,44,0,0.00
1,TouchOnly,14,27,can you help,can you help,9.32,7.67,1.65,0.00,14.17,17.21,12,0,0.00
1,TouchOnly,12,28,have a great trip,have a great trip,7.76,6.24,1.52,0.00,24.74,30.77,17,0,0.00
1,TouchOnly,6,29,this looks fine,this looks fine,5.86,4.78,1.07,0.00,28.68,35.12,15,0,0.00
1,TouchOnly,25,30,i told you silly,i told you silly,9.27,8.29,0.97,0.00,19.43,21.70,16,0,0.00
