Time,SentenceId,GazeX,GazeY,GazeNearestKey,TouchOn,TouchX,TouchY,CenterGridX,CenterGridY,CenterKeyLabel,SelectedKeyLabel,CharacterToBeTyped,TypeFlag,CharacterTyped,InBreak,ThreeByThreeDisplayed,CorrectKeyInThreeByThree
2.113,8,800.91,701.78,t,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
2.128,8,795.69,692.32,t,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
2.140,8,793.49,688.33,t,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
2.154,8,792.56,686.65,t,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
2.167,8,792.17,685.94,t,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
2.179,8,792.05,685.71,t,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
2.193,8,791.96,685.54,t,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
2.207,8,788.26,659.79,t,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
2.218,8,783.45,626.06,t,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
2.231,8,779.87,600.99,t,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
2.245,8,778.36,590.41,t,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
2.256,8,777.72,585.95,t,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
2.270,8,774.15,525.68,f,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
2.284,8,771.12,473.42,f,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
2.296,8,770.31,459.44,f,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
2.311,8,769.96,453.54,f,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
2.323,8,769.82,451.05,f,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
2.337,8,768.01,379.02,f,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
2.350,8,767.11,343.09,v,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
2.364,8,766.87,333.47,v,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
2.376,8,766.77,329.42,v,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
2.387,8,768.58,304.24,v,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
2.398,8,771.01,272.90,v,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
2.412,8,773.14,245.35,v,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
2.427,8,773.81,236.63,v,0,0.00,0.00,0.00,0.00,,, ,0,,0,0,0
2.439,8,773.95,234.87,v,1,963.00,93.00,0.00,0.00,,, ,0,,0,0,0
2.453,8,774.05,233.55,v,1,963.00,93.00,0.00,0.00,,, ,0,,0,0,0
2.466,8,780.79,212.62,v,1,962.00,93.00,0.00,0.00,,, ,0,,0,0,0
2.480,8,792.41,177.05,v,1,962.00,93.00,0.00,0.00,,, ,0,,0,0,0
2.496,8,792.41,177.05,v,1,962.00,93.00,0.00,0.00,,, ,1, ,0,0,0
2.511,8,797.32,162.04,,0,0.00,0.00,0.00,0.00,,,w,0,,0,0,0
2.525,8,809.91,148.87,,0,0.00,0.00,0.00,0.00,,,w,0,,0,0,0
2.537,8,824.38,137.88,,0,0.00,0.00,0.00,0.00,,,w,0,,0,0,0
2.549,8,835.13,129.71,,0,0.00,0.00,0.00,0.00,,,w,0,,0,0,0
2.563,8,839.67,126.26,,0,0.00,0.00,0.00,0.00,,,w,0,,0,0,0
2.576,8,841.59,124.80,,0,0.00,0.00,0.00,0.00,,,w,0,,0,0,0
2.589,8,858.74,163.82,,0,0.00,0.00,0.00,0.00,,,w,0,,0,0,0
2.604,8,871.22,193.02,v,0,0.00,0.00,0.00,0.00,,,w,0,,0,0,0
2.615,8,876.49,205.34,v,0,0.00,0.00,0.00,0.00,,,w,0,,0,0,0
2.628,8,878.72,210.53,v,0,0.00,0.00,0.00,0.00,,,w,0,,0,0,0
2.644,8,879.08,262.52,v,0,0.00,0.00,0.00,0.00,,,w,0,,0,0,0
2.655,8,878.62,328.57,v,0,0.00,0.00,0.00,0.00,,,w,0,,0,0,0
2.670,8,878.22,386.62,g,0,0.00,0.00,0.00,0.00,,,w,0,,0,0,0
2.683,8,878.11,402.15,g,0,0.00,0.00,0.00,0.00,,,w,0,,0,0,0
2.694,8,878.07,408.71,g,0,0.00,0.00,0.00,0.00,,,w,0,,0,0,0
2.709,8,830.68,513.00,g,0,0.00,0.00,0.00,0.00,,,w,0,,0,0,0
2.721,8,810.69,557.00,f,0,0.00,0.00,0.00,0.00,,,w,0,,0,0,0
2.734,8,802.26,575.57,f,0,0.00,0.00,0.00,0.00,,,w,0,,0,0,0
2.746,8,798.70,583.40,t,0,0.00,0.00,0.00,0.00,,,w,0,,0,0,0
2.758,8,797.20,586.70,t,0,0.00,0.00,0.00,0.00,,,w,0,,0,0,0
2.772,8,704.50,659.11,r,0,0.00,0.00,0.00,0.00,,,w,0,,0,0,0
2.783,8,665.39,689.66,r,0,0.00,0.00,0.00,0.00,,,w,0,,0,0,0
2.797,8,648.90,702.55,r,0,0.00,0.00,0.00,0.00,,,w,0,,0,0,0
2.809,8,641.94,707.99,r,0,0.00,0.00,0.00,0.00,,,w,0,,0,0,0
2.825,8,598.31,727.09,r,0,0.00,0.00,0.00,0.00,,,w,0,,0,0,0
2.838,8,527.74,756.25,e,0,0.00,0.00,0.00,0.00,,,w,0,,0,0,0
2.851,8,497.97,768.55,e,0,0.00,0.00,0.00,0.00,,,w,0,,0,0,0
2.863,8,485.41,773.73,e,0,0.00,0.00,0.00,0.00,,,w,0,,0,0,0
2.877,8,445.81,785.99,e,0,0.00,0.00,0.00,0.00,,,w,0,,0,0,0
2.892,8,384.10,804.37,e,0,0.00,0.00,0.00,0.00,,,w,0,,0,0,0
2.903,8,358.06,812.13,w,0,0.00,0.00,0.00,0.00,,,w,0,,0,0,0
2.917,8,315.06,825.38,w,0,0.00,0.00,0.00,0.00,,,w,0,,0,0,0
2.929,8,296.91,830.97,w,0,0.00,0.00,0.00,0.00,,,w,0,,0,0,0
2.943,8,289.26,833.33,w,0,0.00,0.00,0.00,0.00,,,w,0,,0,0,0
2.954,8,286.03,834.32,w,0,0.00,0.00,0.00,0.00,,,w,0,,0,0,0
2.968,8,237.17,855.97,w,0,0.00,0.00,0.00,0.00,,,w,0,,0,0,0
2.982,8,216.55,865.10,w,0,0.00,0.00,0.00,0.00,,,w,0,,0,0,0
2.997,8,207.86,868.95,w,0,0.00,0.00,0.00,0.00,,,w,0,,0,0,0
3.009,8,204.19,870.58,w,0,0.00,0.00,0.00,0.00,,,w,0,,0,0,0
3.020,8,202.64,871.26,w,0,0.00,0.00,0.00,0.00,,,w,0,,0,0,0
3.034,8,182.00,879.19,q,0,0.00,0.00,0.00,0.00,,,w,0,,0,0,0
3.045,8,173.29,882.54,q,0,0.00,0.00,0.00,0.00,,,w,0,,0,0,0
3.057,8,169.62,883.95,q,0,0.00,0.00,0.00,0.00,,,w,0,,0,0,0
3.071,8,168.07,884.55,q,0,0.00,0.00,0.00,0.00,,,w,0,,0,0,0
3.083,8,167.78,877.16,q,0,0.00,0.00,0.00,0.00,,,w,0,,0,0,0
3.097,8,167.78,871.60,q,0,0.00,0.00,0.00,0.00,,,w,0,,0,0,0
3.112,8,167.78,869.25,q,1,328.00,652.00,0.00,0.00,,,w,0,,0,0,0
3.125,8,167.77,868.26,q,1,328.00,652.00,0.00,0.00,,,w,0,,0,0,0
3.138,8,167.77,867.84,q,1,328.00,652.00,0.00,0.00,,,w,0,,0,0,0
3.153,8,176.98,846.34,q,1,328.00,652.00,0.00,0.00,,,w,0,,0,0,0
3.165,8,180.86,837.26,q,1,328.00,652.00,0.00,0.00,,,w,0,,0,0,0
3.180,8,180.86,837.26,q,1,328.00,652.00,0.00,0.00,,,w,1,w,0,0,0
3.197,8,182.80,832.74,q,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
3.209,8,183.19,831.82,q,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
3.223,8,183.48,831.14,q,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
3.237,8,203.88,804.61,w,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
3.250,8,219.00,784.99,w,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
3.262,8,225.38,776.71,w,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
3.275,8,228.08,773.21,w,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
3.291,8,257.17,763.21,w,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
3.306,8,305.65,748.42,w,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
3.318,8,329.83,741.04,w,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
3.333,8,337.49,738.71,w,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
3.347,8,339.53,738.08,w,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
3.361,8,340.56,737.77,w,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
3.375,8,442.59,728.46,e,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
3.386,8,518.35,721.57,e,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
3.397,8,550.31,718.66,e,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
3.410,8,560.51,717.74,e,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
3.421,8,568.10,717.05,e,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
3.433,8,697.88,714.39,r,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
3.446,8,793.32,712.50,t,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
3.458,8,833.59,711.71,t,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
3.470,8,850.58,711.37,t,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
3.481,8,857.74,711.23,t,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
3.496,8,992.21,719.82,y,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
3.508,8,1048.94,723.45,y,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
3.521,8,1072.88,724.98,y,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
3.533,8,1082.97,725.62,y,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
3.546,8,1119.55,730.90,y,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
3.561,8,1177.38,739.69,u,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
3.573,8,1201.78,743.40,u,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
3.586,8,1212.08,744.97,u,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
3.601,8,1217.21,745.75,u,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
3.616,8,1256.08,748.67,u,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
3.627,8,1272.47,749.90,u,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
3.640,8,1277.71,750.29,u,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
3.652,8,1281.60,750.59,u,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
3.666,8,1283.24,750.71,u,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
3.678,8,1283.93,750.76,u,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
3.691,8,1296.56,752.47,u,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
3.705,8,1305.86,753.74,u,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
3.719,8,1310.50,754.37,u,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
3.732,8,1311.74,754.54,u,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
3.746,8,1312.26,754.61,u,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
3.760,8,1302.42,756.73,u,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
3.771,8,1298.27,757.62,u,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
3.783,8,1296.52,758.00,u,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
3.797,8,1295.78,758.16,u,0,0.00,0.00,0.00,0.00,,,i,0,,0,0,0
3.812,8,1284.06,751.04,u,1,1442.00,635.00,0.00,0.00,,,i,0,,0,0,0
3.824,8,1275.45,745.72,u,1,1442.00,635.00,0.00,0.00,,,i,0,,0,0,0
3.840,8,1271.16,743.07,u,1,1442.00,635.00,0.00,0.00,,,i,0,,0,0,0
3.853,8,1270.29,742.53,u,1,1442.00,635.00,0.00,0.00,,,i,0,,0,0,0
3.874,8,1270.01,742.36,u,1,1442.00,635.00,0.00,0.00,,,i,1,i,0,0,0
3.885,8,1229.94,736.03,u,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
3.901,8,1213.03,733.35,u,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
3.913,8,1207.63,732.50,u,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
3.926,8,1203.62,731.87,u,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
