Time,SentenceId,GazeX,GazeY,GazeNearestKey,TouchOn,TouchX,TouchY,CenterGridX,CenterGridY,CenterKeyLabel,SelectedKeyLabel,CharacterToBeTyped,TypeFlag,CharacterTyped,InBreak,ThreeByThreeDisplayed,CorrectKeyInThreeByThree
0.919,27,880.21,440.88,g,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
0.932,27,877.92,441.80,g,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
0.944,27,877.31,442.05,g,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
0.958,27,877.00,442.17,g,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
0.970,27,869.16,456.21,g,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
0.984,27,862.30,468.54,g,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
0.996,27,860.46,471.84,g,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.011,27,859.54,473.49,g,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.026,27,859.30,473.93,g,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.038,27,859.20,474.11,g,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.050,27,851.20,499.40,g,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.063,27,844.17,521.62,g,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.076,27,841.94,528.65,g,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.088,27,841.35,530.53,g,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.102,27,841.05,531.47,g,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.114,27,871.85,522.74,g,0,0.00,0.00,0.00,0.00,,,t,0,,0,0,0
1.128,27,887.21,518.38,g,1,835.00,708.00,0.00,0.00,,,t,0,,0,0,0
1.140,27,891.33,517.22,g,1,836.00,708.00,0.00,0.00,,,t,0,,0,0,0
1.154,27,893.38,516.63,g,1,840.00,709.00,0.00,0.00,,,t,0,,0,0,0
1.175,27,893.79,516.52,g,1,840.00,709.00,0.00,0.00,,,t,1,t,0,0,0
1.189,27,922.99,508.93,g,0,0.00,0.00,0.00,0.00,,,h,0,,0,0,0
1.201,27,928.90,507.40,g,0,0.00,0.00,0.00,0.00,,,h,0,,0,0,0
1.214,27,934.09,506.05,g,0,0.00,0.00,0.00,0.00,,,h,0,,0,0,0
1.226,27,935.48,505.69,g,0,0.00,0.00,0.00,0.00,,,h,0,,0,0,0
1.239,27,936.18,505.51,g,0,0.00,0.00,0.00,0.00,,,h,0,,0,0,0
1.250,27,996.93,484.41,g,0,0.00,0.00,0.00,0.00,,,h,0,,0,0,0
1.263,27,1050.25,465.89,h,0,0.00,0.00,0.00,0.00,,,h,0,,0,0,0
1.277,27,1067.12,460.02,h,0,0.00,0.00,0.00,0.00,,,h,0,,0,0,0
1.291,27,1072.46,458.17,h,0,0.00,0.00,0.00,0.00,,,h,0,,0,0,0
1.302,27,1085.23,451.41,h,0,0.00,0.00,0.00,0.00,,,h,0,,0,0,0
1.314,27,1105.51,440.34,h,0,0.00,0.00,0.00,0.00,,,h,0,,0,0,0
1.328,27,1115.62,434.82,h,0,0.00,0.00,0.00,0.00,,,h,0,,0,0,0
1.339,27,1118.33,433.34,h,0,0.00,0.00,0.00,0.00,,,h,0,,0,0,0
1.353,27,1119.68,432.60,h,0,0.00,0.00,0.00,0.00,,,h,0,,0,0,0
1.366,27,1120.04,432.40,h,0,0.00,0.00,0.00,0.00,,,h,0,,0,0,0
1.378,27,1120.22,432.31,h,0,0.00,0.00,0.00,0.00,,,h,0,,0,0,0
1.393,27,1155.67,398.89,h,0,0.00,0.00,0.00,0.00,,,h,0,,0,0,0
1.404,27,1173.35,382.22,h,0,0.00,0.00,0.00,0.00,,,h,0,,0,0,0
1.416,27,1178.07,377.76,h,0,0.00,0.00,0.00,0.00,,,h,0,,0,0,0
1.427,27,1180.43,375.54,h,0,0.00,0.00,0.00,0.00,,,h,0,,0,0,0
1.439,27,1185.64,365.37,n,0,0.00,0.00,0.00,0.00,,,h,0,,0,0,0
1.453,27,1195.02,345.73,n,0,0.00,0.00,0.00,0.00,,,h,0,,0,0,0
1.465,27,1197.99,339.52,n,0,0.00,0.00,0.00,0.00,,,h,0,,0,0,0
1.477,27,1198.78,337.86,n,0,0.00,0.00,0.00,0.00,,,h,0,,0,0,0
1.490,27,1199.18,337.03,n,0,0.00,0.00,0.00,0.00,,,h,0,,0,0,0
1.506,27,1184.99,325.83,n,0,0.00,0.00,0.00,0.00,,,h,0,,0,0,0
1.517,27,1174.38,317.63,n,1,1100.00,468.00,0.00,0.00,,,h,0,,0,0,0
1.528,27,1169.91,314.17,n,1,1100.00,468.00,0.00,0.00,,,h,0,,0,0,0
1.540,27,1168.02,312.71,n,1,1100.00,468.00,0.00,0.00,,,h,0,,0,0,0
1.553,27,1167.08,311.98,n,1,1100.00,468.00,0.00,0.00,,,h,0,,0,0,0
1.569,27,1167.08,311.98,n,1,1100.00,468.00,0.00,0.00,,,h,1,h,0,0,0
1.582,27,1166.78,311.75,n,0,0.00,0.00,0.00,0.00,,,a,0,,0,0,0
1.596,27,975.65,338.32,b,0,0.00,0.00,0.00,0.00,,,a,0,,0,0,0
1.611,27,880.30,351.58,v,0,0.00,0.00,0.00,0.00,,,a,0,,0,0,0
1.623,27,854.79,355.12,v,0,0.00,0.00,0.00,0.00,,,a,0,,0,0,0
1.635,27,842.06,356.89,v,0,0.00,0.00,0.00,0.00,,,a,0,,0,0,0
1.650,27,705.44,372.10,c,0,0.00,0.00,0.00,0.00,,,a,0,,0,0,0
1.663,27,587.64,385.14,d,0,0.00,0.00,0.00,0.00,,,a,0,,0,0,0
1.678,27,550.36,389.27,d,0,0.00,0.00,0.00,0.00,,,a,0,,0,0,0
1.691,27,540.39,390.38,d,0,0.00,0.00,0.00,0.00,,,a,0,,0,0,0
1.704,27,489.25,388.74,d,0,0.00,0.00,0.00,0.00,,,a,0,,0,0,0
1.716,27,407.86,385.10,s,0,0.00,0.00,0.00,0.00,,,a,0,,0,0,0
1.729,27,367.26,383.28,s,0,0.00,0.00,0.00,0.00,,,a,0,,0,0,0
1.740,27,356.39,382.80,s,0,0.00,0.00,0.00,0.00,,,a,0,,0,0,0
1.754,27,350.97,382.56,s,0,0.00,0.00,0.00,0.00,,,a,0,,0,0,0
1.765,27,325.80,384.21,s,0,0.00,0.00,0.00,0.00,,,a,0,,0,0,0
1.777,27,284.05,387.15,s,0,0.00,0.00,0.00,0.00,,,a,0,,0,0,0
1.790,27,263.22,388.63,s,0,0.00,0.00,0.00,0.00,,,a,0,,0,0,0
1.803,27,256.63,389.09,s,0,0.00,0.00,0.00,0.00,,,a,0,,0,0,0
1.815,27,254.54,389.24,s,0,0.00,0.00,0.00,0.00,,,a,0,,0,0,0
1.829,27,253.88,389.28,s,0,0.00,0.00,0.00,0.00,,,a,0,,0,0,0
1.844,27,253.65,389.30,s,0,0.00,0.00,0.00,0.00,,,a,0,,0,0,0
1.855,27,226.17,414.34,a,0,0.00,0.00,0.00,0.00,,,a,0,,0,0,0
1.866,27,178.56,457.77,a,0,0.00,0.00,0.00,0.00,,,a,0,,0,0,0
1.877,27,158.47,476.09,a,0,0.00,0.00,0.00,0.00,,,a,0,,0,0,0
1.892,27,148.45,485.23,a,0,0.00,0.00,0.00,0.00,,,a,0,,0,0,0
1.906,27,145.28,488.13,a,0,0.00,0.00,0.00,0.00,,,a,0,,0,0,0
1.917,27,144.43,488.90,a,0,0.00,0.00,0.00,0.00,,,a,0,,0,0,0
1.930,27,144.01,489.29,a,0,0.00,0.00,0.00,0.00,,,a,0,,0,0,0
1.944,27,143.86,489.42,a,0,0.00,0.00,0.00,0.00,,,a,0,,0,0,0
1.955,27,143.83,489.45,a,0,0.00,0.00,0.00,0.00,,,a,0,,0,0,0
1.967,27,143.82,489.46,a,0,0.00,0.00,0.00,0.00,,,a,0,,0,0,0
1.980,27,143.82,489.46,a,0,0.00,0.00,0.00,0.00,,,a,0,,0,0,0
1.992,27,143.82,489.46,a,0,0.00,0.00,0.00,0.00,,,a,0,,0,0,0
2.007,27,133.63,483.71,a,0,0.00,0.00,0.00,0.00,,,a,0,,0,0,0
2.020,27,124.68,478.66,a,0,0.00,0.00,0.00,0.00,,,a,0,,0,0,0
2.033,27,121.85,477.06,a,0,0.00,0.00,0.00,0.00,,,a,0,,0,0,0
2.044,27,121.09,476.63,a,0,0.00,0.00,0.00,0.00,,,a,0,,0,0,0
2.057,27,120.77,476.45,a,0,0.00,0.00,0.00,0.00,,,a,0,,0,0,0
2.070,27,141.68,447.08,a,1,85.00,474.00,0.00,0.00,,,a,0,,0,0,0
2.082,27,157.27,425.27,a,1,85.00,474.00,0.00,0.00,,,a,0,,0,0,0
2.094,27,163.85,416.07,a,1,86.00,475.00,0.00,0.00,,,a,0,,0,0,0
2.108,27,167.13,411.48,a,1,87.00,476.00,0.00,0.00,,,a,0,,0,0,0
2.122,27,167.13,411.48,a,1,87.00,476.00,0.00,0.00,,,a,1,a,0,0,0
2.135,27,302.44,357.27,z,0,0.00,0.00,0.00,0.00,,,n,0,,0,0,0
2.147,27,338.64,342.77,z,0,0.00,0.00,0.00,0.00,,,n,0,,0,0,0
2.161,27,356.70,335.53,z,0,0.00,0.00,0.00,0.00,,,n,0,,0,0,0
2.177,27,504.06,292.99,x,0,0.00,0.00,0.00,0.00,,,n,0,,0,0,0
2.191,27,630.36,256.89,c,0,0.00,0.00,0.00,0.00,,,n,0,,0,0,0
2.204,27,670.32,245.47,c,0,0.00,0.00,0.00,0.00,,,n,0,,0,0,0
2.215,27,681.01,242.41,c,0,0.00,0.00,0.00,0.00,,,n,0,,0,0,0
2.227,27,754.20,226.56,c,0,0.00,0.00,0.00,0.00,,,n,0,,0,0,0
2.242,27,895.05,196.68,v,0,0.00,0.00,0.00,0.00,,,n,0,,0,0,0
2.256,27,939.62,187.22,v,0,0.00,0.00,0.00,0.00,,,n,0,,0,0,0
2.268,27,951.55,184.69,v,0,0.00,0.00,0.00,0.00,,,n,0,,0,0,0
2.281,27,957.49,183.43,b,0,0.00,0.00,0.00,0.00,,,n,0,,0,0,0
2.292,27,1034.59,172.71,b,0,0.00,0.00,0.00,0.00,,,n,0,,0,0,0
2.305,27,1101.75,163.42,,0,0.00,0.00,0.00,0.00,,,n,0,,0,0,0
2.320,27,1123.00,160.48,,0,0.00,0.00,0.00,0.00,,,n,0,,0,0,0
2.332,27,1129.73,159.55,,0,0.00,0.00,0.00,0.00,,,n,0,,0,0,0
2.346,27,1131.85,159.26,,0,0.00,0.00,0.00,0.00,,,n,0,,0,0,0
2.359,27,1132.53,159.17,,0,0.00,0.00,0.00,0.00,,,n,0,,0,0,0
2.372,27,1177.32,163.66,,0,0.00,0.00,0.00,0.00,,,n,0,,0,0,0
2.384,27,1254.70,171.51,n,0,0.00,0.00,0.00,0.00,,,n,0,,0,0,0
2.397,27,1293.30,175.42,n,0,0.00,0.00,0.00,0.00,,,n,0,,0,0,0
2.410,27,1303.63,176.47,n,0,0.00,0.00,0.00,0.00,,,n,0,,0,0,0
2.423,27,1308.78,176.99,n,0,0.00,0.00,0.00,0.00,,,n,0,,0,0,0
2.437,27,1395.22,185.45,m,0,0.00,0.00,0.00,0.00,,,n,0,,0,0,0
2.450,27,1422.58,188.12,m,0,0.00,0.00,0.00,0.00,,,n,0,,0,0,0
2.462,27,1429.89,188.84,m,0,0.00,0.00,0.00,0.00,,,n,0,,0,0,0
2.476,27,1433.97,189.24,m,0,0.00,0.00,0.00,0.00,,,n,0,,0,0,0
2.487,27,1482.68,189.80,m,0,0.00,0.00,0.00,0.00,,,n,0,,0,0,0
2.500,27,1506.98,190.08,m,0,0.00,0.00,0.00,0.00,,,n,0,,0,0,0
2.514,27,1514.67,190.17,m,0,0.00,0.00,0.00,0.00,,,n,0,,0,0,0
2.526,27,1517.10,190.19,m,0,0.00,0.00,0.00,0.00,,,n,0,,0,0,0
2.540,27,1534.24,173.86,m,0,0.00,0.00,0.00,0.00,,,n,0,,0,0,0
2.554,27,1539.67,168.69,m,0,0.00,0.00,0.00,0.00,,,n,0,,0,0,0
2.566,27,1541.12,167.31,m,0,0.00,0.00,0.00,0.00,,,n,0,,0,0,0
2.580,27,1541.84,166.62,m,0,0.00,0.00,0.00,0.00,,,n,0,,0,0,0
2.591,27,1554.38,149.51,m,0,0.00,0.00,0.00,0.00,,,n,0,,0,0,0
2.603,27,1566.60,132.81,m,0,0.00,0.00,0.00,0.00,,,n,0,,0,0,0
2.618,27,1569.20,129.25,m,0,0.00,0.00,0.00,0.00,,,n,0,,0,0,0
2.631,27,1570.02,128.13,m,0,0.00,0.00,0.00,0.00,,,n,0,,0,0,0
2.645,27,1570.28,127.78,m,0,0.00,0.00,0.00,0.00,,,n,0,,0,0,0
2.658,27,1570.36,127.66,m,0,0.00,0.00,0.00,0.00,,,n,0,,0,0,0
2.669,27,1581.73,115.75,m,0,0.00,0.00,0.00,0.00,,,n,0,,0,0,0
2.682,27,1601.42,95.15,,0,0.00,0.00,0.00,0.00,,,n,0,,0,0,0
2.694,27,1609.72,86.46,,0,0.00,0.00,0.00,0.00,,,n,0,,0,0,0
2.705,27,1613.22,82.79,,0,0.00,0.00,0.00,0.00,,,n,0,,0,0,0
2.719,27,1614.97,80.96,,0,0.00,0.00,0.00,0.00,,,n,0,,0,0,0
2.731,27,1615.82,65.64,,0,0.00,0.00,0.00,0.00,,,n,0,,0,0,0
2.743,27,1616.40,52.36,,0,0.00,0.00,0.00,0.00,,,n,0,,0,0,0
2.757,27,1616.58,48.16,,0,0.00,0.00,0.00,0.00,,,n,0,,0,0,0
2.768,27,1616.63,47.03,,0,0.00,0.00,0.00,0.00,,,n,0,,0,0,0
2.780,27,1616.65,46.47,,0,0.00,0.00,0.00,0.00,,,n,0,,0,0,0
2.792,27,1642.99,34.39,,1,1258.00,245.00,0.00,0.00,,,n,0,,0,0,0
2.807,27,1656.12,28.37,,1,1258.00,245.00,0.00,0.00,,,n,0,,0,0,0
2.819,27,1659.64,26.76,,1,1259.00,245.00,0.00,0.00,,,n,0,,0,0,0
2.830,27,1661.12,26.08,,1,1261.00,245.00,0.00,0.00,,,n,0,,0,0,0
2.849,27,1661.59,25.86,,1,1261.00,245.00,0.00,0.00,,,n,1,n,0,0,0
2.862,27,1679.47,36.22,,0,0.00,0.00,0.00,0.00,,,k,0,,0,0,0
2.875,27,1709.85,54.46,,0,0.00,0.00,0.00,0.00,,,k,0,,0,0,0
2.889,27,1725.01,63.57,m,0,0.00,0.00,0.00,0.00,,,k,0,,0,0,0
2.901,27,1729.07,66.00,m,0,0.00,0.00,0.00,0.00,,,k,0,,0,0,0
2.913,27,1730.78,67.03,m,0,0.00,0.00,0.00,0.00,,,k,0,,0,0,0
2.927,27,1722.89,90.03,m,0,0.00,0.00,0.00,0.00,,,k,0,,0,0,0
2.939,27,1715.48,109.97,m,0,0.00,0.00,0.00,0.00,,,k,0,,0,0,0
2.950,27,1713.50,115.30,m,0,0.00,0.00,0.00,0.00,,,k,0,,0,0,0
2.964,27,1712.51,117.96,m,0,0.00,0.00,0.00,0.00,,,k,0,,0,0,0
2.977,27,1712.19,118.80,m,0,0.00,0.00,0.00,0.00,,,k,0,,0,0,0
2.990,27,1698.18,138.52,m,0,0.00,0.00,0.00,0.00,,,k,0,,0,0,0
3.003,27,1691.19,148.36,m,0,0.00,0.00,0.00,0.00,,,k,0,,0,0,0
3.014,27,1689.32,150.99,m,0,0.00,0.00,0.00,0.00,,,k,0,,0,0,0
3.027,27,1688.38,152.31,m,0,0.00,0.00,0.00,0.00,,,k,0,,0,0,0
3.041,27,1688.09,152.72,m,0,0.00,0.00,0.00,0.00,,,k,0,,0,0,0
3.053,27,1687.99,152.85,m,0,0.00,0.00,0.00,0.00,,,k,0,,0,0,0
3.064,27,1687.97,152.89,m,1,1494.00,448.00,0.00,0.00,,,k,0,,0,0,0
3.078,27,1626.01,152.82,m,1,1494.00,448.00,0.00,0.00,,,k,0,,0,0,0
3.090,27,1595.10,152.78,m,1,1494.00,448.00,0.00,0.00,,,k,0,,0,0,0
3.102,27,1586.83,152.77,m,1,1493.00,448.00,0.00,0.00,,,k,0,,0,0,0
3.121,27,1584.19,152.77,m,1,1493.00,448.00,0.00,0.00,,,k,1,k,0,0,0
3.135,27,1323.82,164.36,,0,0.00,0.00,0.00,0.00,,,s,0,,0,0,0
3.147,27,1254.15,167.46,,0,0.00,0.00,0.00,0.00,,,s,0,,0,0,0
3.160,27,1224.75,168.77,,0,0.00,0.00,0.00,0.00,,,s,0,,0,0,0
3.174,27,1210.09,169.42,,0,0.00,0.00,0.00,0.00,,,s,0,,0,0,0
3.187,27,881.89,213.01,v,0,0.00,0.00,0.00,0.00,,,s,0,,0,0,0
3.200,27,718.17,234.76,c,0,0.00,0.00,0.00,0.00,,,s,0,,0,0,0
3.213,27,674.36,240.58,c,0,0.00,0.00,0.00,0.00,,,s,0,,0,0,0
3.226,27,652.51,243.48,c,0,0.00,0.00,0.00,0.00,,,s,0,,0,0,0
3.240,27,645.59,244.40,c,0,0.00,0.00,0.00,0.00,,,s,0,,0,0,0
3.254,27,643.41,244.69,c,0,0.00,0.00,0.00,0.00,,,s,0,,0,0,0
3.266,27,391.14,330.50,x,0,0.00,0.00,0.00,0.00,,,s,0,,0,0,0
3.277,27,203.81,394.26,a,0,0.00,0.00,0.00,0.00,,,s,0,,0,0,0
3.288,27,124.78,421.16,a,0,0.00,0.00,0.00,0.00,,,s,0,,0,0,0
3.299,27,91.44,432.50,a,0,0.00,0.00,0.00,0.00,,,s,0,,0,0,0
3.313,27,58.03,459.20,a,0,0.00,0.00,0.00,0.00,,,s,0,,0,0,0
3.324,27,24.48,497.20,a,0,0.00,0.00,0.00,0.00,,,s,0,,0,0,0
3.336,27,7.75,516.16,a,0,0.00,0.00,0.00,0.00,,,s,0,,0,0,0
3.348,27,3.27,521.23,a,0,0.00,0.00,0.00,0.00,,,s,0,,0,0,0
3.360,27,1.03,523.76,a,0,0.00,0.00,0.00,0.00,,,s,0,,0,0,0
3.376,27,0.33,524.56,a,0,0.00,0.00,0.00,0.00,,,s,0,,0,0,0
3.388,27,0.10,524.82,a,0,0.00,0.00,0.00,0.00,,,s,0,,0,0,0
3.400,27,0.04,537.38,q,0,0.00,0.00,0.00,0.00,,,s,0,,0,0,0
3.412,27,0.02,546.69,q,0,0.00,0.00,0.00,0.00,,,s,0,,0,0,0
3.425,27,0.01,551.34,q,0,0.00,0.00,0.00,0.00,,,s,0,,0,0,0
3.437,27,0.00,552.81,q,0,0.00,0.00,0.00,0.00,,,s,0,,0,0,0
3.450,27,0.00,553.27,q,0,0.00,0.00,0.00,0.00,,,s,0,,0,0,0
3.464,27,0.00,539.54,q,0,0.00,0.00,0.00,0.00,,,s,0,,0,0,0
3.476,27,0.00,532.69,a,0,0.00,0.00,0.00,0.00,,,s,0,,0,0,0
3.490,27,0.00,530.52,a,0,0.00,0.00,0.00,0.00,,,s,0,,0,0,0
3.501,27,0.00,529.83,a,0,0.00,0.00,0.00,0.00,,,s,0,,0,0,0
3.513,27,0.00,498.12,a,0,0.00,0.00,0.00,0.00,,,s,0,,0,0,0
3.526,27,0.00,470.32,a,0,0.00,0.00,0.00,0.00,,,s,0,,0,0,0
3.540,27,0.00,461.53,a,0,0.00,0.00,0.00,0.00,,,s,0,,0,0,0
3.552,27,0.00,458.74,a,0,0.00,0.00,0.00,0.00,,,s,0,,0,0,0
3.565,27,0.00,458.00,a,0,0.00,0.00,0.00,0.00,,,s,0,,0,0,0
3.579,27,0.00,457.63,a,0,0.00,0.00,0.00,0.00,,,s,0,,0,0,0
3.590,27,53.68,404.74,a,0,0.00,0.00,0.00,0.00,,,s,0,,0,0,0
3.601,27,100.85,358.30,a,0,0.00,0.00,0.00,0.00,,,s,0,,0,0,0
3.613,27,113.48,345.87,a,0,0.00,0.00,0.00,0.00,,,s,0,,0,0,0
3.625,27,118.80,340.63,a,0,0.00,0.00,0.00,0.00,,,s,0,,0,0,0
3.639,27,155.97,343.33,z,0,0.00,0.00,0.00,0.00,,,s,0,,0,0,0
3.651,27,216.53,351.86,z,0,0.00,0.00,0.00,0.00,,,s,0,,0,0,0
3.664,27,242.08,355.46,z,1,273.00,511.00,0.00,0.00,,,s,0,,0,0,0
3.679,27,252.86,356.98,z,1,273.00,511.00,0.00,0.00,,,s,0,,0,0,0
3.690,27,289.56,381.69,s,1,272.00,512.00,0.00,0.00,,,s,0,,0,0,0
3.702,27,347.23,423.71,s,1,271.00,512.00,0.00,0.00,,,s,0,,0,0,0
3.717,27,376.00,444.67,s,1,271.00,512.00,0.00,0.00,,,s,0,,0,0,0
